BOTTLE,20200127CCHSIOCBG
# Merged parameters: DELC13, DELC13_FLAG_W
# 20190508CCHSIOCBG
# Merged parameters: DOC, DOC_FLAG_W, TDN, TDN_FLAG_W
# 20170516CCHSIOCBG
# Merged parameters: CTDPRS, CTDTMP, CTDSAL, SALNTY, CTDOXY, OXYGEN, SILCAT, NITRAT, NITRIT, PHSPHT, CFC-11, CFC-11_FLAG_W, CFC-12, CFC-12_FLAG_W, CFC113, CFC113_FLAG_W, SF6, SF6_FLAG_W, TCARBN, TCARBN_FLAG_W, ALKALI, ALKALI_FLAG_W, PH_SWS, PH_SWS_FLAG_W, PH_TMP, SALTREF, CH4, CH4_FLAG_W, SBE35, SBE35_FLAG_W
# 20160405CCHSIOCBG
# removed non-US-GOSHIP parameters
# BOTTLE,20160119ODF
# BOTTLE,20160606PRINUNIVRMK
# BOTTLE,20180110PRINUNIVRMK
# BOTTLE,20180816PRINUNIVRMK
# 3/10/2016 Initialized README file  
# Data source: CTD - cchdo.ucsd.edu/cruise/32H120150809 
#       Bottle data CCHDO 4/6/16 
# SHIP: Healy 
# Cruise: HLY1502, GN01, ARC01 
# Region: Arctic 
# EXPOCODE: 33HQ20150809 
# DATES: 20150809 - 20151012 
# Chief Scientist: D. Kadko 
# 62 stations 
# Hydro: Who - ODF; Status - final 
#       Notes:   
# S-M_DEPTH IS SAUNDERS-MANTYLA DEPTH (INTEGRATED, USES DYNAMIC HEIGHT) 
# F-M_DEPTH IS FOFONOFF-MILLARD DEPTH (NON-INTEGRATED, ALSO USED BY SBE) 
# CTDDEPTH REPORTED HERE IS NON-INTEGRATED FOFONOFF-MILLARD DEPTH 
# Nutrients: Who - ODF; Status - final 
#       Notes: 
# O2: Who - ODF; Status - final 
#       Notes: 
# CFC: Who - W.Smethie; D.Ho; Status - final 
#       Notes: from CCHDO 3/2/17 
#       Includes SF6 
# TCO2: Who - F.Millero; Status - final 
#       Notes: final data 5/5/16 
#       Final revised flags 6/6/16 
# Alk: Who - F.Millero; Status - final 
#       Notes: final data 5/5/16 
#       Final revised flags 6/6/16 
# pH  Who - F.Millero; Status - final 
#       Notes:SWS @ 25C 
#       final data 5/5/16 
#       Final revised flags 6/6/16 
# C14: Who - R.Key,A.McNichol; Status - collected 
#       Notes:  
# C13: Who - P.Quay; Status - final 
#       Notes: data rcd. 8/7/19  
#       QC/Merged 8/14/19 RMK 
# H3/He3: Who - P.Schlosser; Status - collected 
#       Notes:  
# O18: Who - P.Schlosser; Status - collected 
#       Notes:  
# DOC/TDN: Who - D.Hansell; Status - final 
#       Notes: data rcd 12/13/17 
#       Merged 1/10/18 
# Other: Who - ; Status - 
#       Notes:  
# References that have used data from this cruise: 
#
#
# Principal Investigators 
# Program                   Affiliation         Principal Investigator   Email                    
# ========================  ==================  =======================  ===========================
# *CTDO* Data, Salinity,    *SIO*               Jim Swift, Susan Becker  jswift@ucsd.edu,         
# Nutrients, Dissolved O2                                                sbecker@ucsd.edu         
# Total CO2 (DIC), Total    *UM*, *RSMAS*       Frank Millero, Ryan      fmillero@rsmas.miami.edu,
# Alkalinity, pH, Density                       Woosley                  rwoosley@fsmas.miami.edu 
# 3He, 3H, Î´18O             *LDEO*              Peter Schlosser          schlosser@ldeo.columbia.edu  
# *CFCs*, SF6               *LDEO*              William Smethie,         bsmeth@ldeo.columbia.edu,
#                                               David Ho                 ho@hawaii.edu            
# 13C/14C                   *UW*                Paul Quay                pdquay@u.washington.edu  
# DOC                       *RSMAS*             Dennis Hansell           dhansell@rsmas.miami.edu 
# Transmissometry           *TAMU*              Wilf Gardner             wgardner@ocean.tamu.edu  
# Chipod                    *OSU*               Jonathan Nash            nash@coas.oregonstate.edu
# *UVP*                     *UAF*               Andrew McDonnell         amcdonnell@alaska.edu    
# STARC Support             *SIO*               Brett Hembrough          bhembrough@ucsd.edu  
#
# Data Citation
#|  Following American Geophysical Union recommendations, the data should be
#|  cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#|  CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data 
#|  file date." For further information, please contact one of the parties
#|  listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#|  the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#|  from their use.
#|
#|  The data included in these files are preliminary, and are
#|  subject to final calibration and processing. They have been
#|  made available for public access as soon as possible following
#|  their collection.  Users should maintain caution in their
#|  interpretation and use.
#
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CH4,CH4_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,GEOTR_EVENT,GEOTR_SAMPNO,CTDDEPTH,SALTREF,SALTREF_FLAG_W,REFTMP,REFTMP_FLAG_W,DELO17,DELO17_FLAG_W,METHANE,METHANE_FLAG_W,LAB_DEN,LAB_DEN_FLAG_W,SBE35,SBE35_FLAG_W
33HQ20150809,      ARC01,      60,          3,         19,   GSNIS-19,2,20151005,       0839,    73.0077,  -158.7294,        994,   125.2,  -1.4032,  32.6695,2,-999.0000,9,    287.5,2,  -999.0,9,   30.52,2,   13.06,2,    0.10,2,    1.73,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      858,  73.0099,-158.7422,       6463,      12253,      123.9,     -999.0,9,    -1.4036,2,     -999.0,9,     -999.0,9,     -999.0,9,  -1.4036,2
33HQ20150809,      ARC01,      60,          3,         20,   GSNIS-20,2,20151005,       0839,    73.0077,  -158.7294,        994,   125.2,  -1.4031,  32.6693,2,-999.0000,9,    287.5,2,  -999.0,9,   30.33,2,   13.21,2,    0.09,2,    1.75,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      858,  73.0099,-158.7423,       6463,      12253,      123.9,     -999.0,9,    -1.4034,2,     -999.0,9,     -999.0,9,     -999.0,9,  -1.4034,2
33HQ20150809,      ARC01,      60,          3,         17,   GSNIS-17,2,20151005,       0839,    73.0077,  -158.7294,        994,   173.0,  -0.9931,  33.7415,2,  33.7145,2,    271.2,2,   272.8,2,   26.69,2,   14.22,2,    0.12,2,    1.52,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      856,  73.0096,-158.7406,       6463,      12252,      171.2,    33.8734,2,    -0.9924,2,     -999.0,9,     -999.0,9,     -999.0,9,  -0.9924,2
33HQ20150809,      ARC01,      60,          3,         14,   GSNIS-14,2,20151005,       0839,    73.0077,  -158.7294,        994,   218.5,  -0.0078,  34.5472,2,  34.5664,2,    278.1,2,   279.3,2,   11.63,2,   12.68,2,    0.00,2,    0.98,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      854,  73.0093, -158.739,       6463,      12251,      216.1,    34.7294,2,    -0.0169,2,     -999.0,9,     -999.0,9,     -999.0,9,  -0.0169,2
33HQ20150809,      ARC01,      60,          3,         15,   GSNIS-15,2,20151005,       0839,    73.0077,  -158.7294,        994,   218.6,   0.0143,  34.5570,2,-999.0000,9,    277.6,2,  -999.0,9,   11.63,2,   12.71,2,    0.00,2,    0.97,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      854,  73.0093,-158.7391,       6463,      12251,      216.2,     -999.0,9,    -0.0061,2,     -999.0,9,     -999.0,9,     -999.0,9,  -0.0061,2
33HQ20150809,      ARC01,      60,          3,         16,   GSNIS-16,2,20151005,       0839,    73.0077,  -158.7294,        994,   218.7,  -0.0023,  34.5497,2,-999.0000,9,    278.1,2,  -999.0,9,   11.72,2,   12.73,2,    0.00,2,    0.98,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      854,  73.0094,-158.7391,       6463,      12251,      216.3,     -999.0,9,     0.0128,2,     -999.0,9,     -999.0,9,     -999.0,9,   0.0128,2
33HQ20150809,      ARC01,      60,          3,          9,    GSNIS-9,2,20151005,       0839,    73.0077,  -158.7294,        994,   304.4,   0.6043,  34.7698,2,  34.7730,2,    284.9,2,   284.9,2,    8.50,2,   12.82,2,    0.00,2,    0.90,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      850,   73.009,-158.7368,       6463,      12250,      301.1,    34.9369,2,     0.6048,2,     -999.0,9,     -999.0,9,     -999.0,9,   0.6048,2
33HQ20150809,      ARC01,      60,          3,         10,   GSNIS-10,2,20151005,       0839,    73.0077,  -158.7294,        994,   304.5,   0.6035,  34.7696,2,-999.0000,9,    284.9,2,  -999.0,9,    8.60,2,   12.82,2,    0.00,2,    0.91,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      850,   73.009,-158.7369,       6463,      12220,      301.1,     -999.0,9,     0.6051,2,     -999.0,9,     -999.0,9,     -999.0,9,   0.6051,2
33HQ20150809,      ARC01,      60,          3,         11,   GSNIS-11,2,20151005,       0839,    73.0077,  -158.7294,        994,   304.6,   0.6036,  34.7694,2,-999.0000,9,    284.9,2,  -999.0,9,    8.60,2,   12.83,2,    0.00,2,    0.91,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      850,   73.009,-158.7369,       6463,      12250,      301.2,     -999.0,9,     0.6038,2,     -999.0,9,     -999.0,9,     -999.0,9,   0.6038,2
33HQ20150809,      ARC01,      60,          3,         12,   GSNIS-12,2,20151005,       0839,    73.0077,  -158.7294,        994,   304.7,   0.6039,  34.7694,2,-999.0000,9,    284.9,2,  -999.0,9,    8.60,2,   12.81,2,    0.00,2,    0.90,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      851,   73.009, -158.737,       6463,      12250,      301.3,     -999.0,9,     0.6034,2,     -999.0,9,     -999.0,9,     -999.0,9,   0.6034,2
33HQ20150809,      ARC01,      60,          3,         13,   GSNIS-13,2,20151005,       0839,    73.0077,  -158.7294,        994,   304.8,   0.6025,  34.7690,2,-999.0000,9,    284.9,2,  -999.0,9,    8.60,2,   12.82,2,    0.00,2,    0.90,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      851,   73.009, -158.737,       6463,      12250,      301.4,     -999.0,9,     0.6035,2,     -999.0,9,     -999.0,9,     -999.0,9,   0.6035,2
33HQ20150809,      ARC01,      60,          3,          4,    GSNIS-4,2,20151005,       0839,    73.0077,  -158.7294,        994,   377.5,   0.7505,  34.8266,2,  34.8253,2,    288.1,2,   289.6,2,    7.42,2,   12.70,2,    0.00,2,    0.88,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      846,  73.0084,-158.7338,       6463,      12249,      373.3,    34.9895,2,     0.7507,2,     -999.0,9,     -999.0,9,     -999.0,9,   0.7507,2
33HQ20150809,      ARC01,      60,          3,          5,    GSNIS-5,2,20151005,       0839,    73.0077,  -158.7294,        994,   377.7,   0.7504,  34.8267,2,-999.0000,9,    288.1,2,  -999.0,9,    7.42,2,   12.66,2,    0.00,2,    0.89,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      846,  73.0084,-158.7338,       6463,      12249,      373.5,     -999.0,9,     0.7505,2,     -999.0,9,     -999.0,9,     -999.0,9,   0.7505,2
33HQ20150809,      ARC01,      60,          3,          6,    GSNIS-6,2,20151005,       0839,    73.0077,  -158.7294,        994,   377.9,   0.7501,  34.8268,2,-999.0000,9,    288.1,2,  -999.0,9,    7.42,2,   12.65,2,    0.00,2,    0.88,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      846,  73.0084,-158.7339,       6463,      12249,      373.7,     -999.0,9,     0.7503,2,     -999.0,9,     -999.0,9,     -999.0,9,   0.7503,2
33HQ20150809,      ARC01,      60,          3,          7,    GSNIS-7,2,20151005,       0839,    73.0077,  -158.7294,        994,   378.1,   0.7500,  34.8270,2,-999.0000,9,    288.1,2,  -999.0,9,    7.42,2,   12.65,2,    0.00,2,    0.88,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      846,  73.0084,-158.7339,       6463,      12249,      373.9,     -999.0,9,     0.7502,2,     -999.0,9,     -999.0,9,     -999.0,9,   0.7502,2
33HQ20150809,      ARC01,      60,          3,          8,    GSNIS-8,2,20151005,       0839,    73.0077,  -158.7294,        994,   378.3,   0.7497,  34.8274,2,-999.0000,9,    288.1,2,  -999.0,9,    7.42,2,   12.65,2,    0.00,2,    0.87,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      846,  73.0084, -158.734,       6463,      12249,      374.1,     -999.0,9,     0.7499,2,     -999.0,9,     -999.0,9,     -999.0,9,   0.7499,2
33HQ20150809,      ARC01,      60,          3,          1,    GSNIS-1,2,20151005,       0839,    73.0077,  -158.7294,        994,   598.0,   0.3792,  34.8585,2,  34.8597,2,    297.7,2,   296.5,2,    7.23,2,   12.56,2,    0.00,2,    0.88,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      840,  73.0078,-158.7298,       6463,      12248,        591,    35.0241,2,     0.3801,2,     -999.0,9,     -999.0,9,     -999.0,9,   0.3801,2
33HQ20150809,      ARC01,      60,          3,          3,    GSNIS-3,2,20151005,       0839,    73.0077,  -158.7294,        994,   598.0,   0.3792,  34.8585,2,-999.0000,9,    297.7,2,  -999.0,9,    7.23,2,   12.62,2,    0.00,2,    0.88,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      840,  73.0078,-158.7298,       6463,      12248,        591,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9
33HQ20150809,      ARC01,      60,          3,          2,    GSNIS-2,2,20151005,       0839,    73.0077,  -158.7294,        994,   598.0,   0.3793,  34.8585,2,-999.0000,9,    297.7,2,  -999.0,9,    7.33,2,   12.61,2,    0.00,2,    0.88,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,      840,  73.0078,-158.7298,       6463,      12248,        591,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9
33HQ20150809,      ARC01,      60,          5,         36,   GSNIS-36,2,20151005,       1207,    73.0177,  -158.8223,       1072,     5.3,  -0.5754,  26.2590,2,-999.0000,9,    375.0,2,  -999.0,9,    2.56,2,    0.02,2,    0.00,2,    0.52,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,     1246,  73.0182,-158.8339,       6461,      12228,        5.2,     -999.0,9,    -0.4019,4,     -999.0,9,     -999.0,9,     -999.0,9,  -0.4019,4
33HQ20150809,      ARC01,      60,          5,         34,   GSNIS-34,2,20151005,       1207,    73.0177,  -158.8223,       1072,     5.3,  -0.4375,  26.5324,2,  26.3727,2,    374.9,2,   374.5,2,    2.46,2,    0.00,2,    0.00,2,    0.52,2,   6.569,2,   3.532,2,   0.622,2,   3.094,2,  1831.7,2,  1906.5,2,   7.6553,2,    25.00,-999.000,1,-999.0000,1, -999.00,1,    1.38,2,  -999.0,1, -999.00,1,    71.5,2,    4.44,2,     -999.0,1, 20151005,     1245,  73.0182,-158.8338,       6461,      12228,        5.3,    26.4970,2,    -0.4592,3,     -999.0,9,     -999.0,1,     -999.0,9,  -0.4592,3
33HQ20150809,      ARC01,      60,          5,         35,   GSNIS-35,2,20151005,       1207,    73.0177,  -158.8223,       1072,     5.3,  -0.4115,  26.5643,2,-999.0000,9,    369.3,2,  -999.0,9,    2.56,2,    0.01,2,    0.00,2,    0.52,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,     1246,  73.0182,-158.8338,       6461,      12228,        5.3,     -999.0,9,    -0.4146,2,     -999.0,9,     -999.0,9,     -999.0,9,  -0.4146,2
33HQ20150809,      ARC01,      60,          5,         33,   GSNIS-33,2,20151005,       1207,    73.0177,  -158.8223,       1072,    25.5,   1.7069,  29.4998,2,-999.0000,9,    349.7,2,  -999.0,9,    4.81,2,    0.01,2,    0.02,2,    0.58,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,     1244,  73.0179,-158.8328,       6461,      12229,       25.2,     -999.0,9,     1.6764,4,     -999.0,9,     -999.0,9,     -999.0,9,   1.6764,4
33HQ20150809,      ARC01,      60,          5,         32,   GSNIS-32,2,20151005,       1207,    73.0177,  -158.8223,       1072,    25.5,   1.6677,  29.4845,2,-999.0000,9,    350.2,2,  -999.0,9,    4.90,2,    0.01,2,    0.02,2,    0.58,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,     1243,  73.0178,-158.8328,       6461,      12229,       25.2,     -999.0,9,     1.6617,2,     -999.0,9,     -999.0,9,     -999.0,9,   1.6617,2
33HQ20150809,      ARC01,      60,          5,         31,   GSNIS-31,2,20151005,       1207,    73.0177,  -158.8223,       1072,    25.5,   1.6606,  29.4793,2,  29.5832,2,    350.2,2,   349.6,2,    4.90,2,    0.02,2,    0.02,2,    0.59,2,   5.706,2,   3.097,2,   0.517,2,   2.754,2,  1979.7,2,  2094.5,2,   7.7429,2,    25.00,-999.000,1,-999.0000,1, -999.00,1,    1.34,2,  -999.0,1, -999.00,1,    74.1,2,    5.02,2,     -999.0,1, 20151005,     1243,  73.0178,-158.8328,       6461,      12229,       25.2,    29.7227,2,     1.6522,2,     -999.0,9,     -999.0,1,     -999.0,9,   1.6522,2
33HQ20150809,      ARC01,      60,          5,         28,   GSNIS-28,3,20151005,       1207,    73.0177,  -158.8223,       1072,    44.8,  -0.8727,  30.6645,2,  30.6595,2,    394.8,2,   394.9,2,    4.02,2,    0.00,2,    0.00,2,    0.73,2,   6.949,2,   3.650,2,   0.590,2,   2.851,2,  2053.5,2,  2166.6,2,   7.7120,2,    25.00,-999.000,1,-999.0000,1, -999.00,1,    1.47,2,  -999.0,1, -999.00,1,    72.0,2,    3.39,2,     -999.0,1, 20151005,     1241,  73.0174,-158.8317,       6461,      12230,       44.3,    30.8041,2,    -0.8772,2,     -999.0,9,     -999.0,1,     -999.0,9,  -0.8772,2
33HQ20150809,      ARC01,      60,          5,         30,   GSNIS-30,2,20151005,       1207,    73.0177,  -158.8223,       1072,    44.8,  -0.8588,  30.6670,2,-999.0000,9,    394.8,2,  -999.0,9,    4.02,2,    0.02,2,    0.00,2,    0.73,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,     1241,  73.0174,-158.8317,       6461,      12230,       44.3,     -999.0,9,     -0.871,2,     -999.0,9,     -999.0,9,     -999.0,9,  -0.8710,2
33HQ20150809,      ARC01,      60,          5,         29,   GSNIS-29,2,20151005,       1207,    73.0177,  -158.8223,       1072,    44.8,  -0.8605,  30.6672,2,-999.0000,9,    394.8,2,  -999.0,9,    4.02,2,    0.00,2,    0.00,2,    0.73,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,     1241,  73.0174,-158.8317,       6461,      12230,       44.3,     -999.0,9,    -0.8764,2,     -999.0,9,     -999.0,9,     -999.0,9,  -0.8764,2
33HQ20150809,      ARC01,      60,          5,         26,   GSNIS-26,2,20151005,       1207,    73.0177,  -158.8223,       1072,    57.8,  -0.2033,  31.1053,2,-999.0000,9,    372.3,2,  -999.0,9,    5.97,2,    0.68,2,    0.12,2,    0.84,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,     1239,  73.0171,-158.8309,       6461,      12231,       57.2,     -999.0,9,     -0.257,4,     -999.0,9,     -999.0,9,     -999.0,9,  -0.2570,4
33HQ20150809,      ARC01,      60,          5,         27,   GSNIS-27,2,20151005,       1207,    73.0177,  -158.8223,       1072,    57.8,  -0.2131,  31.1162,2,-999.0000,9,    370.8,2,  -999.0,9,    6.37,2,    0.95,2,    0.13,2,    0.86,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,     1239,  73.0171, -158.831,       6461,      12231,       57.2,     -999.0,9,    -0.2249,2,     -999.0,9,     -999.0,9,     -999.0,9,  -0.2249,2
33HQ20150809,      ARC01,      60,          5,         25,   GSNIS-25,2,20151005,       1207,    73.0177,  -158.8223,       1072,    57.8,  -0.2275,  31.0950,2,  31.1532,2,    372.3,2,   374.5,2,    6.07,2,    0.79,2,    0.12,2,    0.85,2,   6.674,2,   3.521,2,   0.547,2,   2.363,2,  2059.6,2,  2185.4,2,   7.7105,2,    25.00,-999.000,1,-999.0000,1, -999.00,1,    1.29,2,  -999.0,1, -999.00,1,    68.4,2,    4.56,2,     -999.0,1, 20151005,     1239,  73.0171,-158.8309,       6461,      12231,       57.2,    31.3001,2,    -0.2748,4,     -999.0,9,     -999.0,1,     -999.0,9,  -0.2748,4
33HQ20150809,      ARC01,      60,          5,         24,   GSNIS-24,2,20151005,       1207,    73.0177,  -158.8223,       1072,   111.6,  -1.5055,  32.4439,2,-999.0000,9,    267.9,2,  -999.0,9,   33.27,2,   12.75,2,    0.12,2,    1.81,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,     -999.0,9, 20151005,     1237,  73.0169,  -158.83,       6461,      12232,      110.4,     -999.0,9,    -1.4953,2,     -999.0,9,     -999.0,9,     -999.0,9,  -1.4953,2
