BOTTLE,20201109CCHSIOCBG
# Merged parameters: DOC, BRDU, CTDRAW
# 20150511CCHSIOCBG
# Merged parameters: EXPOCODE, TRITUM, TRITUM_FLAG_W, TRITER
# 20141021CCHSIOCBG
# Merged parameters: THETA, HELIUM, HELIUM_FLAG_W, DELHE3, DELHE3_FLAG_W, NEON, NEON_FLAG_W, NEONER, HELIER, DELHER
# BOTTLE,20140926PRINUNIVRMK
# UPdate from CCHDO 1/19/09
# 9/26/14 Initialized README file
# Data source: CCHDO 11/07/06
# SHIP: R/V Revelle
# Cruise: P16S_2005
# Region: Southcentral Pacific
# EXPOCODE: 33RR20050106
# DATES: Jan 6 - Feb 19, 2005
# Chief Scientist:B. Sloyan, J. Swift
# 111 stations with 36 place Rosette
# Hydro: Who - J.Swift ; Status - final
#       Notes:
# Nuts: Who - J.Swift; Status -final
#       Notes:
# O2: Who - J.Swift; Status - final
#       Notes:
# TCO2: Who - R.Feely&C.Sabine; Status -final
#       Notes:
# TA: Who - A.Dickson; Status - final
#       Notes:
# CFC: Who - R.Fine; Status - final
#       Notes:
# C14: Who - R.Key&A.Mcnichol; Status - final
#       Notes:
# H3/He3: Who - P.Schlosser; Status -final
#       Notes:
# DOC/DON: Who - D.Hansell&C.Carlson; Status -
#       Notes:
# References:
# 20130943SIOCCHRJL
# Added instructions for citation use
# BOTTLE,20090504CCHDOSIODBK
# code : Justin Fields hyd_to_exchange.rb 
# original files copied from HTML directory: 2009-01-13
# original HYD file: /Users/danie/CLIVAR/p16s/mrg_vrsns/p16s_2005ahy.txt  2009-01-13
# original SUM file: /Users/danie/CLIVAR/p16s/mrg_vrsns/p16s_2005asu.txt  2009-01-09
#
#|CCHDO Citation Information
#|
#|Please cite data downloaded from CCHDO as: [Data providers of the parameter(s) used]. [Year of file access]. [CTD/Bottle] data from cruise [expocode], [format version used]. Accessed from CCHDO [url of cruise data page]. Access date [date of download]. [Applicable CCHDO cruise DOI if provided].
#|
#|For example: Swift, J. and Becker, S. 2019. CTD data from Cruise 33RR20160321, exchange version. Accessed from CCHDO https://cchdo.ucsd.edu/cruise/33RR20160321. Access date 2019-08-21. CCHDO cruise DOI: 10.7942/C2008W
#|
#|Information on the scientists who provided the different parameters can be found in the cruise report. Additionally, for US GO-SHIP cruises, this information is usually in the comments section in the text headers of the Exchange bottle files.
#|
#|Users are also encouraged to acknowledge the funding program that supported the data collection in their publication. For US GO-SHIP data this is the NSF/NOAA funded U.S Repeat Hydrography Program.
#|
#|For data citation, please use the data providers listed below. 
#|
#|Programs and Principal Investigators
#|
#| PARAMETER                PRINCIPAL INVESTIGATOR-       EMAIL ADDRESS
#|                          INSTITUTION               
#|-----------------------  ----------------------------    --------------------------
#| CTDO/S/O2/Nutrients      Jim Swift-UCSD/SIO            jswift@ucsd.edu                       
#| Transmissometer          Wilf Gardner-TAMU             wgardner@ocean.tamu.edu
#| CO2-Alkalinity           Andrew Dickson-UCSD/SIO       adickson@ucsd.edu                
#| CO2-DIC + Underway pCO2  Dick Feely-NOAA               Richard.A.Feely@pmel.noaa.gov
#|                          Chris Sabine-NOAA             chris.sabine@noaa.gov
#| DOC/DON                  Dennis Hansell-RSMAS-UMiami   dhansell@rsmas.miami.edu
#|                          Craig Carlson-UCSB            carlson@lifesci.ucsb.edu
#| CDOM                     Dave Siegel-UCSB              davey@icess.ucsb.edu
#|                          Norm Nelson-UCSB              norm@icess.ucsb.edu
#|                          Craig Carlson-UCSB            carlson@lifesci.ucsb.edu
#| C-13/C-14                Ann McNichol-WHOI             amcnichol@whoi.edu
#|                          Robert Key-Princeton          key@princeton.edu
#| CFCs                     Rana Fine-RSMAS-UMiami        rfine@rsmas.miami.edu   
#| He-3/Tritium             Peter Schlosser-LDEO          schlosser@ldeo.columbia.edu
#| ADCP/LADCP               Eric Firing-UHawaii           firing@hawaii.edu               
#| Trace Elements           Chris Measures-UHawaii        chrism@soest.hawaii.edu
#|                          Bill Landing- FSU             landing@ocean.fsu.edu
#| ARGO Floats              Greg Johnson-NOAA             gregory.c.johsnon@noaa.gov
#|                          Elizabeth Steffen-NOAA        elizabeth.steffen@noaa.gov
#| 15N                      Daniel Sigman-Princeton       sigman@princeton.edu
#|                          Peter DiFiore-Princeton       pdifiore@princeton.edu
#|
#|
#| Following American Geophysical Union recommendations, the data should be
#| cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#| CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
#| file date." For further information, please contact one of the parties
#| listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#| the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#| from their use.
#|
#|
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,CTDRAW,TRITER,THETA,FUCO,FUCO_FLAG_W,RHAM,RHAM_FLAG_W,ARABA,ARABA_FLAG_W,GALA,GALA_FLAG_W,GLUC,GLUC_FLAG_W,MAN,MAN_FLAG_W,DCNS,DCNS_FLAG_W,BRDU,BRDU_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,HELIER,DELHER
33RR20050106,       P16S,      91,          1,          1,          1,2,20050205,       1526,   -60.9997,  -149.9998,       3278,  3281.2,   0.2223,  34.6971,2,  34.6972,2,    217.1,2,   217.8,2,  129.31,2,   32.31,2,    0.00,2,    2.23,2,   0.643,2,   0.341,2,   0.050,2,  2263.6,6,  2357.0,6,   0.042,2,   1.9510,2,    8.82,2, -999.00,9,  -999.0,9,  -999.0,   8.567,2,   0.010,  40.1666,2,  3281.2,   0.006,   0.0087,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.1050,2,   0.0680,2,   0.0330,2,   0.0240,2,   0.0200,2,   0.0225,2,   0.0010,    0.20
33RR20050106,       P16S,      92,          1,         37,         37,2,20050205,       2224,   -61.5015,  -149.9305,       3660,     2.5,   1.5272,  34.1117,2,  34.1126,2,    334.8,2,   336.8,2,   47.55,2,   24.69,2,    0.35,2,    1.72,2,   5.763,2,   3.226,2,   0.575,2,  2173.4,6,  2307.0,6,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,     2.5,-999.000,   1.5271,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         32,         32,2,20050205,       2224,   -61.5015,  -149.9305,       3660,    36.2,   1.5029,  34.1120,2,  34.1142,2,    336.6,2,   336.7,2,   47.35,2,   24.65,2,    0.35,2,    1.72,2,   5.757,2,   3.257,2,   0.564,2,  2172.1,2,  2305.8,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,    36.2,-999.000,   1.5012,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         31,         31,2,20050205,       2224,   -61.5015,  -149.9305,       3660,    71.4,  -0.0761,  34.1610,2,  34.1636,2,    351.7,2,   351.0,2,   52.78,2,   25.81,2,    0.30,2,    1.84,2,   6.095,2,   3.504,2,   0.601,2,  2184.2,2,  2310.1,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,5,  -100.2,2,     3.2,-999.000,9,-999.000,-999.0000,9,    71.4,-999.000,  -0.0785,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         30,         30,2,20050205,       2224,   -61.5015,  -149.9305,       3660,    91.7,  -1.2576,  34.2049,2,  34.2053,2,    352.6,2,   354.0,2,   58.64,2,   27.08,2,    0.29,2,    1.95,2,-999.000,9,-999.000,9,-999.000,9,  2196.3,2,  2312.8,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,5,  -999.0,5,  -999.0,-999.000,9,-999.000,-999.0000,9,    91.7,-999.000,  -1.2598,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         29,         29,2,20050205,       2224,   -61.5015,  -149.9305,       3660,   121.4,  -1.3320,  34.2563,2,  34.2528,2,    343.3,2,   343.5,2,   62.83,2,   27.95,2,    0.26,2,    1.99,2,   5.965,2,   3.410,2,   0.576,2,  2201.9,2,  2315.0,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,5,  -999.0,5,  -999.0,-999.000,9,-999.000,-999.0000,9,   121.4,-999.000,  -1.3349,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         28,         28,2,20050205,       2224,   -61.5015,  -149.9305,       3660,   172.2,   0.0457,  34.5033,2,  34.4847,2,    252.6,2,   249.1,2,   82.77,2,   31.75,2,    0.01,2,    2.20,2,-999.000,9,-999.000,9,-999.000,9,  2237.5,2,  2327.1,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,5,  -137.2,2,     3.3,-999.000,9,-999.000,-999.0000,9,   172.2,-999.000,   0.0394,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         27,         27,2,20050205,       2224,   -61.5015,  -149.9305,       3660,   222.5,   1.1456,  34.6919,2,  34.6855,2,    184.2,2,   181.8,2,  101.32,2,   33.51,2,    0.01,2,    2.33,2,   0.583,2,   0.331,2,   0.057,2,  2262.9,2,  2344.8,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,5,  -151.7,2,     4.0,-999.000,9,-999.000,-999.0000,9,   222.5,-999.000,   1.1352,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         26,         26,2,20050205,       2224,   -61.5015,  -149.9305,       3660,   278.1,   1.2896,  34.7266,2,  34.7266,2,    174.7,2,   174.2,2,  106.84,2,   33.51,2,    0.00,2,    2.32,2,   0.210,2,   0.109,2,   0.028,2,  2268.2,2,  2348.7,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,5,  -158.7,2,     3.5,-999.000,9,-999.000,-999.0000,9,   278.1,-999.000,   1.2761,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         25,         25,2,20050205,       2224,   -61.5015,  -149.9305,       3660,   328.1,   1.2657,  34.7296,2,  34.7293,2,    177.2,2,   177.5,2,  108.34,2,   33.26,2,    0.00,2,    2.30,2,   0.127,2,   0.065,2,   0.016,2,  2266.8,2,  2351.5,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,5,  -172.8,3,     3.5,-999.000,9,-999.000,-999.0000,9,   328.1,-999.000,   1.2497,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         24,         24,2,20050205,       2224,   -61.5015,  -149.9305,       3660,   377.9,   1.2280,  34.7297,2,  34.7305,2,    178.7,2,   179.9,2,  108.56,2,   33.04,2,    0.00,2,    2.28,2,   0.122,2,   0.073,2,   0.021,2,  2265.6,2,  2351.8,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,5,  -158.7,2,     3.9,-999.000,9,-999.000,-999.0000,9,   377.9,-999.000,   1.2095,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         23,         23,2,20050205,       2224,   -61.5015,  -149.9305,       3660,   429.1,   1.1894,  34.7288,2,  34.7289,2,    181.0,2,   181.5,2,  109.85,2,   32.99,2,    0.00,2,    2.26,2,   0.080,2,   0.051,2,   0.019,2,  2266.2,2,  2352.6,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,5,  -163.2,2,     4.6,-999.000,9,-999.000,-999.0000,9,   429.1,-999.000,   1.1683,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         22,         22,2,20050205,       2224,   -61.5015,  -149.9305,       3660,   479.4,   1.1582,  34.7279,2,  34.7281,2,    182.4,2,   183.2,2,  109.85,2,   32.84,2,    0.00,2,    2.25,2,   0.087,2,   0.057,2,   0.020,2,  2266.5,2,  2353.0,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,5,  -160.5,2,     3.5,-999.000,9,-999.000,-999.0000,9,   479.4,-999.000,   1.1346,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         21,         21,2,20050205,       2224,   -61.5015,  -149.9305,       3660,   530.8,   1.1256,  34.7269,2,  34.7272,2,    184.0,2,   184.9,2,  111.78,2,   32.91,2,    0.00,2,    2.25,2,   0.107,2,   0.064,2,   0.021,2,  2267.4,2,  2353.3,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,5,  -161.8,2,     3.5,-999.000,9,-999.000,-999.0000,9,   530.8,-999.000,   1.0994,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         20,         20,2,20050205,       2224,   -61.5015,  -149.9305,       3660,   651.6,   1.0456,  34.7240,2,  34.7248,2,    188.1,2,   188.7,2,  113.91,2,   32.75,2,    0.00,2,    2.24,2,   0.056,2,   0.031,2,   0.017,2,  2265.0,2,  2354.2,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,5,  -155.6,2,     3.4,-999.000,9,-999.000,-999.0000,9,   651.6,-999.000,   1.0131,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         19,         19,2,20050205,       2224,   -61.5015,  -149.9305,       3660,   752.1,   0.9747,  34.7214,2,  34.7254,3,    191.9,2,   192.4,2,  115.83,2,   32.59,2,    0.00,2,    2.23,2,   0.049,2,   0.038,2,   0.016,2,  2264.5,2,  2355.4,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,5,  -154.3,2,     3.0,-999.000,9,-999.000,-999.0000,9,   752.1,-999.000,   0.9370,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         18,         18,2,20050205,       2224,   -61.5015,  -149.9305,       3660,   852.9,   0.9058,  34.7186,2,  34.7189,2,    194.7,2,   195.3,2,  116.49,2,   32.49,2,    0.00,2,    2.23,2,-999.000,9,-999.000,9,-999.000,9,  2263.0,2,  2356.0,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,5,  -157.2,2,     4.1,-999.000,9,-999.000,-999.0000,9,   852.9,-999.000,   0.8628,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         17,         17,2,20050205,       2224,   -61.5015,  -149.9305,       3660,   954.4,   0.8535,  34.7164,2,  34.7171,2,    196.4,2,   197.2,2,  119.26,2,   32.50,2,    0.00,2,    2.22,2,   0.099,2,   0.058,2,   0.024,2,  2263.0,2,  2357.2,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,5,  -159.4,2,     3.2,-999.000,9,-999.000,-999.0000,9,   954.4,-999.000,   0.8050,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         16,         16,2,20050205,       2224,   -61.5015,  -149.9305,       3660,  1055.4,   0.8015,  34.7143,2,  34.7142,2,    198.5,2,   199.0,2,  120.55,2,   32.51,2,    0.00,2,    2.22,2,-999.000,9,-999.000,9,-999.000,9,  2262.7,2,  2357.2,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,5,  -160.5,2,     2.9,-999.000,9,-999.000,-999.0000,9,  1055.4,-999.000,   0.7474,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         15,         15,2,20050205,       2224,   -61.5015,  -149.9305,       3660,  1156.3,   0.7527,  34.7124,2,  34.7124,2,    199.9,2,   200.6,2,  122.05,2,   32.51,2,    0.00,2,    2.22,2,   0.046,2,   0.032,2,   0.009,2,  2262.2,6,  2357.9,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1156.3,-999.000,   0.6929,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         14,         14,2,20050205,       2224,   -61.5015,  -149.9305,       3660,  1257.7,   0.7070,  34.7105,2,  34.7077,2,    201.4,2,   202.8,2,  123.55,2,   32.51,2,    0.00,2,    2.22,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1257.7,-999.000,   0.6413,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         13,         13,2,20050205,       2224,   -61.5015,  -149.9305,       3660,  1358.4,   0.6638,  34.7089,2,  34.7099,2,    202.6,2,   203.3,2,  124.20,2,   32.52,2,    0.00,2,    2.22,2,   0.075,2,   0.051,2,   0.010,2,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1358.4,-999.000,   0.5921,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         12,         12,2,20050205,       2224,   -61.5015,  -149.9305,       3660,  1459.8,   0.6180,  34.7076,2,  34.7079,2,    203.8,2,   204.7,2,  125.50,2,   32.53,2,    0.00,2,    2.23,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1459.8,-999.000,   0.5403,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         11,         11,2,20050205,       2224,   -61.5015,  -149.9305,       3660,  1561.1,   0.5768,  34.7064,2,  34.7073,2,    204.9,2,   205.7,2,  126.16,2,   32.53,2,    0.00,2,    2.23,2,   0.151,2,   0.096,2,   0.027,2,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1561.1,-999.000,   0.4929,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,         10,         10,2,20050205,       2224,   -61.5015,  -149.9305,       3660,  1763.8,   0.5024,  34.7049,2,  34.7050,2,    206.8,2,   207.7,2,  127.66,2,   32.54,2,    0.00,2,    2.23,2,   0.090,2,   0.066,2,   0.007,2,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1763.8,-999.000,   0.4056,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,          9,          9,2,20050205,       2224,   -61.5015,  -149.9305,       3660,  1967.8,   0.4136,  34.7035,2,  34.7036,2,    209.1,2,   209.9,2,  128.93,2,   32.53,2,    0.00,2,    2.23,2,   0.115,2,   0.072,2,   0.008,2,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1967.8,-999.000,   0.3036,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,          8,          8,2,20050205,       2224,   -61.5015,  -149.9305,       3660,  2130.0,   0.3569,  34.7024,2,  34.7026,2,    210.7,2,   211.6,2,  129.37,2,   32.54,2,    0.00,2,    2.24,2,   0.176,2,   0.098,2,   0.021,2,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  2130.0,-999.000,   0.2359,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,          7,          7,2,20050205,       2224,   -61.5015,  -149.9305,       3660,  2383.5,   0.2753,  34.7005,2,  34.7003,2,    213.4,2,   214.5,2,  128.74,2,   32.54,2,    0.00,2,    2.24,2,   0.418,2,   0.239,2,   0.033,2,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  2383.5,-999.000,   0.1365,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,          6,          6,2,20050205,       2224,   -61.5015,  -149.9305,       3660,  2637.8,   0.2184,  34.6985,2,  34.6989,2,    216.0,2,   217.0,2,  126.85,2,   32.55,2,    0.00,2,    2.23,2,   0.508,2,   0.266,2,   0.041,2,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  2637.8,-999.000,   0.0604,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      92,          1,          5,          5,2,20050205,       2224,   -61.5015,  -149.9305,       3660,  2892.8,   0.2072,  34.6976,2,  34.6979,2,    217.2,2,   218.0,2,  126.87,2,   32.60,2,    0.00,2,    2.23,2,   0.601,2,   0.335,2,   0.049,2,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  2892.8,-999.000,   0.0282,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
