BOTTLE,20160524SIOCCHCBG
# Merged parameters: DELO18, DELO18_FLAG_W
# Merged parameters: TRITUM, TRITER, TRITUM_FLAG_W
# BOTTLE,20160202PRINUNIVRMK
# 2/2/16 contamination corrected data from Jenkins 
# 12/3/15 revised tritium data from Jenkins 
# 6/8/15:Added O18 data and assigned flag of 2 for each datum;RMK 
# Added H3, He, He3, Ne data 
# 20140821SIOCCHCBG
# Merged parameters: TRITUM, TRITER, TRITUM_FLAG_W
# 20140205SIOCCHSE
# Merged parameters: DELHE3, DELHER, DELHE3_FLAG_W, HELIUM, HELIER, HELIUM_FLAG_W, NEON, NEONER, NEON_FLAG_W
# 20140111SIOCCHRJL
# Added instructions for citation use
#BOTTLE,20131203CCHSIOCBG
# CFC-11, CFC-12, and CFC113 flag from 5 to 2 at (sta 2, ca 1, btl 4) (sta 3, ca 2, btl 1)
#BOTTLE,20130918SIOCCHCBG  
# Merged parameters: DELC14, DELC14_FLAG_W, C14ERR, DELC13, DELC13_FLAG_W
# 20100913CCHDOSIOCBG
#code: copy_exchange_bot.rb (J. Fields)
#citations added by A. Barna
#BOTTLE,20091124CCHDOSIOJCF
#code : Justin Fields merge_exchange.rb
#original files copied from HTML directory: 2009-11-24
#| 
#| Data Provided by:
#| PARAMETER/PROGRAM            PI NAME                    EMAIL ADDRESS
#| _________________________________________________________________________
#| CTDO/rosette/S/O2/nutrients  Jim Swift, UCSD/SIO        jswift@ucsd.edu
#| Transmissometer              Wilf Gardner, Texas A&M U  wgardner@ocean.tamu.edu
#| Underway bathymetry,         Frank Delahoyde, UCSD/SIO  frank@odf.ucsd.edu
#|   meteorology, gravimetry,   Shipboard Computer Group
#|   thermosalinograph         
#| Total alkalinity, pH         Andrew Dickson, UCSD/SIO   adickson@ucsd.edu
#| CO2, DIC and underway pCO2   Rik Wanninkhof             Rik.Wanninkhof@noaa.gov
#| DOM                          DOC/DON                    Craig Carlson - lead contact 
#|                              Dennis Hansell, UM RSMS    dhansell@rsmas.miami.edu
#| CDOM                         Norm Nelson, UCSB          norm@icess.ucsb.edu
#| 13C/14C, isotopic content    Ann McNichol, WHOI         amcnichol@whoi.edu
#|   of DIC                     Robert Key, Princeton      key@Princeton.EDU
#| CFCs                         Rana Fine                  rfine@rsmas.miami.edu
#| He/Tr/Neon                   Bill Jenkins               wjenkins@whoi.edu
#| ADCP/LADCP                   Eric Firing, U Hawaii      efiring@soest.hawaii.edu
#| Trace elements               Chris Measures, U Hawaii   chrism@soest.hawaii.edu
#|                              Bill Landing, FSU          landing@ocean.fsu.edu
#| ARGO floats                  Stephen Riser, UW          riser@ocean.washington.edu
#|                              Anne Thresher, CSIRO       Ann.Thresher@csiro.au
#| Black Carbon                 Thorsten Dittmar, FSU      dittmar@ocean.fsu.edu
#| O18                          Mike Meredith              mmm@bas.ac.uk
#|
#|
#|  Following American Geophysical Union recommendations, the data should be
#|  cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#|  CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
#|  file date." For further information, please contact one of the parties
#|  listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#|  the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#|  from their use.
#| 
#|
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,ALUMIN,ALUMIN_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,BTL_LAT,BTL_LON,DELSI30,DELSI30_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOMSN,CDOMSN_FLAG_W,BLACKC,BLACKC_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM555,CDOM555_FLAG_W,DELHER,HELIER
33RR20080204,       I06S,      69,          1,         22,         22,2,20080227,       0806,   -61.5000,    30.0000,       5221,   750.1,   1.0421,  34.7101,2,  34.7105,2,    201.5,2,   201.5,2,  103.16,2,   31.67,2,    0.00,2,    2.19,2,   0.404,2,   0.229,2,   0.026,2,  -999.0,9,  2353.8,2,   7.7877,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   1.0420,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9,   39.22,2, -999.00,1, -61.5000,  30.0000,     -999.0,9,   0.0347,2,   0.1118,2,   0.0121,4,   0.0737,2,   0.0112,2,   0.0184,3,     -999.0,1,   0.0029,2,   0.0222,2,  -0.0011,4, -999.00,-999.000
33RR20080204,       I06S,      69,          1,         21,         21,2,20080227,       0803,   -61.5000,    30.0000,       5221,   851.6,   0.9461,  34.7075,2,  34.7083,2,    202.4,2,   202.5,2,  105.78,2,   31.80,2,    0.00,2,    2.20,2,   0.388,2,   0.219,2,   0.020,2,  2260.8,2,  2355.3,2,   7.7872,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   0.9460,2,    0.58,2,  -150.5,2,     2.9,-999.000,9,-999.000,  -999.0,9, -999.00,9,   38.93,2, -999.00,1, -61.5000,  30.0001,     -999.0,1,   0.0379,2,   0.1194,2,   0.0125,4,   0.0796,2,   0.0130,2,   0.0179,3,     -999.0,9,   0.0034,2,   0.0248,2,  -0.0009,4, -999.00,-999.000
33RR20080204,       I06S,      69,          1,         20,         20,2,20080227,       0800,   -61.5000,    30.0000,       5221,   953.2,   0.8535,  34.7057,2,  34.7062,2,    204.0,2,   204.1,2,  108.98,2,   31.90,2,    0.00,2,    2.21,2,   0.365,2,   0.198,2,   0.018,2,  -999.0,9,  2357.4,2,   7.7871,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   0.8530,2,    0.56,2,  -155.8,2,     2.8,-999.000,9,-999.000,  -999.0,9, -999.00,9,   38.73,2, -999.00,1, -61.5000,  29.9999,     -999.0,1,   0.0348,2,   0.1106,2,   0.0178,3,   0.0727,2,   0.0112,2,   0.0182,3,     -999.0,9,   0.0027,2,   0.0222,2,  -0.0009,4, -999.00,-999.000
33RR20080204,       I06S,      69,          1,         19,         19,2,20080227,       0758,   -61.5000,    30.0000,       5221,  1052.6,   0.7599,  34.7010,2,  34.7019,2,    205.0,2,   204.2,2,  111.81,2,   32.14,2,    0.00,2,    2.22,2,   0.367,2,   0.202,2,   0.020,2,  2260.9,6,  2357.4,2,   7.7851,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   0.7594,2,    0.57,2,  -158.8,2,     3.0,-999.000,9,-999.000,  -999.0,9, -999.00,9,   38.54,2, -999.00,1, -61.5000,  30.0000,     -999.0,9,   0.0330,2,   0.1095,2,   0.0179,3,   0.0711,2,   0.0108,2,   0.0186,3,     -999.0,9,   0.0027,2,   0.0214,2,  -0.0007,4, -999.00,-999.000
33RR20080204,       I06S,      69,          1,         18,         18,2,20080227,       0755,   -61.5000,    30.0000,       5221,  1153.3,   0.6861,  34.6979,2,  34.6981,2,    205.7,2,   204.9,2,  113.50,2,   32.28,2,    0.00,2,    2.24,2,   0.354,2,   0.199,2,   0.012,2,  -999.0,9,  2357.6,2,   7.7826,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   0.6855,2,    0.49,2,  -158.6,2,     2.6,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -61.5000,  30.0000,     -999.0,1,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      69,          1,         17,         17,2,20080227,       0752,   -61.5000,    30.0000,       5221,  1255.1,   0.6278,  34.6959,2,  34.6960,2,    206.0,2,   206.0,2,  115.58,2,   32.43,2,    0.00,2,    2.25,2,   0.370,2,   0.188,2,   0.008,2,  2261.9,2,  2356.9,2,   7.7808,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   0.6280,2,    0.47,2,  -159.7,2,     2.8,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -61.5000,  30.0001,     -999.0,9,   0.0327,2,   0.1090,2,   0.0180,3,   0.0707,2,   0.0107,2,   0.0189,3,     -999.0,9,   0.0026,2,   0.0211,2,  -0.0007,4, -999.00,-999.000
33RR20080204,       I06S,      69,          1,         16,         16,2,20080227,       0748,   -61.5000,    30.0000,       5221,  1463.9,   0.5124,  34.6913,2,  34.6960,2,    207.2,2,   207.0,2,  119.93,2,   32.66,2,    0.00,2,    2.26,2,   0.311,2,   0.175,2,   0.011,2,  -999.0,9,  2357.4,2,   7.7775,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   0.5123,2,    0.50,2,  -161.8,2,     2.3,-999.000,9,-999.000,  -999.0,9, -999.00,9,   38.05,2, -999.00,1, -61.5000,  30.0000,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      69,          1,         15,         15,2,20080227,       0743,   -61.5000,    30.0000,       5221,  1665.1,   0.4245,  34.6872,2,  34.6924,2,    208.8,2,   208.9,2,  122.38,2,   32.76,2,    0.00,2,    2.27,2,   0.298,2,   0.166,2,   0.008,2,  2262.9,2,  2359.7,3,-999.0000,5,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   0.4240,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -61.5000,  30.0000,     -999.0,9,   0.0333,2,   0.1100,2,   0.0177,3,   0.0712,2,   0.0114,2,   0.0183,3,     -999.0,9,   0.0027,2,   0.0219,2,  -0.0007,4, -999.00,-999.000
33RR20080204,       I06S,      69,          1,         14,         14,2,20080227,       0738,   -61.5000,    30.0000,       5221,  1869.6,   0.3367,  34.6836,2,  34.6830,2,    211.1,2,   210.3,2,  124.66,2,   32.86,2,    0.00,2,    2.27,2,   0.278,2,   0.146,2,   0.007,2,  -999.0,9,  2357.1,2,   7.7778,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   0.3370,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9,   39.61,2, -999.00,1, -61.5000,  30.0000,     -999.0,1,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,1,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      69,          1,         13,         13,2,20080227,       0733,   -61.5000,    30.0000,       5221,  2070.3,   0.2569,  34.6794,2,  34.6800,2,    213.4,2,   214.3,2,  125.78,2,   32.86,2,    0.00,2,    2.27,2,   0.290,2,   0.162,2,   0.011,2,  2262.9,2,  2356.5,2,   7.7787,3,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   0.2567,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -61.5000,  30.0000,     -999.0,9,   0.0320,2,   0.1079,2,   0.0179,3,   0.0695,2,   0.0108,2,   0.0190,3,     -999.0,9,   0.0026,2,   0.0207,2,  -0.0006,4, -999.00,-999.000
33RR20080204,       I06S,      69,          1,         12,         12,2,20080227,       0726,   -61.5000,    30.0000,       5221,  2385.3,   0.1250,  34.6733,2,  34.6735,2,    218.3,2,   218.8,2,  127.29,2,   32.86,2,    0.00,2,    2.27,2,   0.299,2,   0.161,2,   0.017,2,  -999.0,9,  2357.0,2,   7.7814,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   0.1247,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9,   38.83,2, -999.00,1, -61.5000,  30.0001,     -999.0,1,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      69,          1,         11,         11,2,20080227,       0720,   -61.5000,    30.0000,       5221,  2697.1,   0.0251,  34.6688,2,  34.6684,2,    222.8,2,   223.1,2,  127.66,2,   32.76,2,    0.00,2,    2.27,2,   0.315,2,   0.176,2,   0.019,2,  2258.9,2,  2356.1,2,   7.7819,3,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   0.0248,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -61.5000,  30.0000,     -999.0,9,   0.0312,2,   0.1051,2,   0.0178,3,   0.0673,2,   0.0106,2,   0.0189,3,     -999.0,9,   0.0025,2,   0.0203,2,  -0.0007,4, -999.00,-999.000
33RR20080204,       I06S,      69,          1,         10,         10,2,20080227,       0713,   -61.5000,    30.0000,       5221,  3002.5,  -0.0544,  34.6659,2,  34.6653,2,    227.4,2,   227.4,2,  126.91,2,   32.61,2,    0.00,2,    2.26,2,   0.322,2,   0.182,2,   0.014,2,  -999.0,9,  2355.4,2,   7.7872,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,  -0.0541,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9,   38.83,2, -999.00,1, -61.5000,  30.0000,     -999.0,1,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,1,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      69,          1,          9,          9,2,20080227,       0707,   -61.5000,    30.0000,       5221,  3305.2,  -0.1210,  34.6626,2,  34.6620,2,    231.6,2,   231.2,2,  127.28,2,   32.57,2,    0.00,2,    2.26,2,   0.374,2,   0.204,2,   0.023,2,  2256.7,2,  2354.9,2,   7.7880,3,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,  -0.1210,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -61.5000,  30.0000,     -999.0,9,   0.0302,2,   0.1038,2,   0.0179,3,   0.0664,2,   0.0103,2,   0.0192,3,     -999.0,9,   0.0025,2,   0.0198,2,  -0.0005,4, -999.00,-999.000
33RR20080204,       I06S,      69,          1,          8,          8,2,20080227,       0701,   -61.5000,    30.0000,       5221,  3611.4,  -0.1686,  34.6602,2,  34.6594,2,    234.8,2,   235.1,2,  126.50,2,   32.53,2,    0.00,2,    2.26,2,   0.415,2,   0.220,2,   0.021,2,  -999.0,9,  2354.3,2,   7.7924,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,  -0.1685,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9,   39.22,2, -999.00,1, -61.5000,  30.0000,     -999.0,1,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      69,          1,          7,          7,2,20080227,       0654,   -61.5000,    30.0000,       5221,  3929.7,  -0.2093,  34.6577,2,  34.6572,2,    237.9,2,   238.7,2,  127.26,2,   32.43,2,    0.00,2,    2.25,2,   0.435,2,   0.248,2,   0.019,2,  2252.6,2,  2353.0,2,   7.8021,4,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,  -0.2095,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -61.5000,  30.0000,     -999.0,9,   0.0312,2,   0.1042,2,   0.0171,3,   0.0672,2,   0.0115,2,   0.0183,3,     -999.0,9,   0.0030,2,   0.0210,2,  -0.0003,4, -999.00,-999.000
33RR20080204,       I06S,      69,          1,          6,          6,2,20080227,       0648,   -61.5000,    30.0000,       5221,  4235.0,  -0.2410,  34.6558,2,  34.6561,2,    240.4,2,   240.0,2,  128.59,2,   32.43,2,    0.00,2,    2.28,2,   0.431,2,   0.233,2,   0.017,2,  -999.0,9,  2354.2,2,   7.7979,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,  -0.2412,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -61.5000,  30.0001,     -999.0,1,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,1,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      69,          1,          5,          5,2,20080227,       0642,   -61.5000,    30.0000,       5221,  4541.4,  -0.2595,  34.6543,2,  34.6537,2,    242.1,2,   242.8,2,  129.34,2,   32.33,2,    0.00,2,    2.24,2,   0.431,2,   0.235,2,   0.020,2,  2253.4,2,  2354.1,2,   7.7978,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,  -0.2597,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -61.5000,  30.0000,     -999.0,9,   0.0312,2,   0.1032,2,   0.0173,3,   0.0663,2,   0.0112,2,   0.0182,3,     -999.0,9,   0.0028,2,   0.0205,2,  -0.0001,4, -999.00,-999.000
33RR20080204,       I06S,      69,          1,          4,          4,2,20080227,       0637,   -61.5000,    30.0000,       5221,  4745.7,  -0.2681,  34.6534,2,  34.6531,2,    243.3,2,   243.2,2,  130.47,2,   32.33,2,    0.00,2,    2.25,2,   0.426,2,   0.229,2,   0.024,2,  -999.0,9,  2354.1,2,   7.7990,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,  -0.2680,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -61.5000,  30.0000,     -999.0,1,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      69,          1,          3,          3,2,20080227,       0633,   -61.5000,    30.0000,       5221,  4950.3,  -0.2765,  34.6519,2,  34.6525,2,    244.4,2,   244.2,2,  131.61,2,   32.33,2,    0.00,2,    2.25,2,   0.458,2,   0.253,2,   0.022,2,  2253.1,2,  2353.4,2,   7.7998,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,  -0.2769,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -61.4999,  29.9999,     -999.0,9,   0.0327,2,   0.1066,2,   0.0170,3,   0.0690,2,   0.0121,2,   0.0179,3,     -999.0,9,   0.0031,2,   0.0218,2,   0.0000,4, -999.00,-999.000
33RR20080204,       I06S,      69,          1,          2,          2,2,20080227,       0628,   -61.5000,    30.0000,       5221,  5166.6,  -0.2830,  34.6505,2,  34.6508,2,    245.4,2,   245.0,2,  133.89,2,   32.38,2,    0.00,2,    2.25,2,   0.377,4,   0.227,4,   0.026,4,  2251.0,2,  2353.7,2,   7.8001,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,  -0.2832,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -61.5000,  30.0000,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      69,          1,          1,          1,2,20080227,       0625,   -61.5000,    30.0000,       5221,  5293.6,  -0.2881,  34.6498,2,  34.6508,2,    245.6,2,   245.3,2,  133.68,2,   32.38,2,    0.00,2,    2.25,2,   0.521,2,   0.278,2,   0.037,2,  2252.7,2,  2353.6,2,   7.7995,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,  -0.2881,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9,   37.56,2, -999.00,1, -61.5000,  30.0000,     -999.0,1,   0.0318,2,   0.1081,2,   0.0175,3,   0.0694,2,   0.0115,2,   0.0188,3,     -999.0,1,   0.0029,2,   0.0210,2,  -0.0004,4, -999.00,-999.000
33RR20080204,       I06S,      70,          2,         36,         36,2,20080227,       1623,   -61.9994,    29.9966,       5188,     3.5,   0.8608,  33.7468,2,  33.7472,2,    337.0,2,   337.4,2,   49.42,2,   25.53,2,    0.35,2,    1.80,2,   6.219,2,   3.514,2,   0.489,2,  2158.8,6,  2288.8,2,   7.8930,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   0.8606,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9,   -0.34,2, -999.00,9, -999.00,9, -61.9994,  29.9965,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      70,          2,         35,         35,2,20080227,       1621,   -61.9994,    29.9966,       5188,    26.1,   0.7451,  33.7471,2,  33.7478,2,    337.9,2,   337.3,2,   49.41,2,   25.49,2,    0.34,2,    1.79,2,   6.258,2,   3.542,2,   0.477,2,  -999.0,9,  2289.3,2,   7.8894,4,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   0.7444,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9,    -0.4,2, -999.00,9, -999.00,9, -61.9994,  29.9965,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      70,          2,         34,         34,2,20080227,       1620,   -61.9994,    29.9966,       5188,    46.5,   0.7125,  33.7737,2,  33.7801,2,    337.9,2,   337.1,2,   49.95,2,   25.42,2,    0.33,2,    1.79,2,   6.251,2,   3.545,2,   0.480,2,  -999.0,9,  2291.1,2,   7.8919,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   0.7027,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9,   -0.39,2, -999.00,9, -999.00,9, -61.9994,  29.9966,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      70,          2,         33,         33,2,20080227,       1618,   -61.9994,    29.9966,       5188,    76.7,  -1.2882,  34.1131,2,  34.1207,2,    337.8,2,   335.8,2,   56.79,2,   28.14,2,    0.24,2,    1.97,2,   6.053,2,   3.416,2,   0.468,2,  -999.0,9,  2309.7,2,   7.8530,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,  -1.2884,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9,   -0.19,2, -999.00,9, -999.00,9, -61.9993,  29.9965,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      70,          2,         32,         32,2,20080227,       1617,   -61.9994,    29.9966,       5188,   101.3,  -0.6093,  34.2329,2,  34.2254,2,    322.4,2,   304.6,2,   64.02,2,   29.94,2,    0.25,2,    2.09,2,   5.156,2,   2.920,2,   0.421,2,  -999.0,9,  2316.7,2,   7.8185,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,  -0.6282,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9,   -0.28,2, -999.00,9, -999.00,9, -61.9994,  29.9965,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      70,          2,         31,         31,2,20080227,       1615,   -61.9994,    29.9966,       5188,   151.7,   1.0528,  34.4966,2,  34.4942,2,    242.2,2,   213.7,2,   80.02,2,   33.49,2,    0.02,2,    2.33,2,   2.317,2,   1.233,2,   0.182,2,  -999.0,9,  2331.6,2,   7.7540,4,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   1.0382,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9,   -0.09,2, -999.00,9, -999.00,9, -61.9994,  29.9966,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      70,          2,         30,         30,2,20080227,       1613,   -61.9994,    29.9966,       5188,   202.8,   1.2715,  34.5849,2,  34.5806,2,    203.2,2,   198.5,2,   85.44,2,   33.37,2,    0.01,2,    2.31,2,   1.546,2,   0.840,2,   0.144,2,  -999.0,9,  2338.6,2,   7.7472,3,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   1.2693,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9,    -0.1,2, -999.00,9, -999.00,9, -61.9994,  29.9965,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      70,          2,         29,         29,2,20080227,       1611,   -61.9994,    29.9966,       5188,   253.0,   1.4474,  34.6406,2,  34.6398,2,    193.4,2,   191.4,2,   87.86,2,   32.93,2,    0.00,2,    2.28,2,   0.998,2,   0.541,2,   0.092,2,  -999.0,9,  2343.2,2,   7.7540,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   1.4457,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -61.9994,  29.9965,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
