BOTTLE,20200106SIOCCHCBG
# Merged parameters: CTDOXY_FLAG_W
# Merged parameters: DELC14, DELC14_FLAG_W, C14ERR, 14C-DOC, 14C-DOC_FLAG_W, 14C-DOCERR, 13C-DOC, 13C-DOC_FLAG_W, 13C-DOCERR
# Merged parameters: BTLNBR, BTLNBR_FLAG_W, DEPTH
# Merged parameters: DELC13, DELC14, DELC14_FLAG_W, C14ERR, TCARBN_FLAG_W
# 20140127SIOCCHCBG
# Merged parameters: DELC13, DELC13_FLAG_W, DELC14, DELC14_FLAG_W, C14ERR
# Merged parameters: CFC-11, CFC-11_FLAG_W, CFC-12, CFC-12_FLAG_W, CCL4, CCL4_FLAG_W, SF6, SF6_FLAG_W
# Merged parameters: OXYGEN, OXYGEN_FLAG_W
# Merged parameters: DOC, DOC_FLAG_W, TDN, TDN_FLAG_W
# Merged parameters: TCARBN, TCARBN_FLAG_W, ALKALI, ALKALI_FLAG_W, PH_SWS, PH_SWS_FLAG_W, PH_TMP
# 20140113CCHSIOCBG
# Merged parameters: SILCAT, SILCAT_FLAG_W, NITRAT, NITRAT_FLAG_W, NITRIT, NITRIT_FLAG_W, PHSPHT, PHSPHT_FLAG_W
# 20120821SIOCCHAMB
# Corrected Alkalinity citation
# BOTTLE,20120816SIOCCHAMB
# Added citation information
#BOTTLE,20120622CCHDOSIOCBG
#code : Justin Fields merge_exchange.rb original files copied from HTML directory: 2012-06-22
# updated TIME, CTDTMP, CTDPRS, CTDSAL, CTDOXY, SALNTY, SALNTY_FLAG_W, OXYGEN
# added CTDRAW, THETA
#BOTTLE,20111206CCHDOSIOCBG
#BOTTLE,20190719PRINUNIVRMK
# 7/16/2012 Initialized README file  
# Data source: CCHDO/CDIAC 
# SHIP: Ron Brown 
# Cruise: A10 
# Region: 30S across Atlantic 
# EXPOCODE:33RO20110926 
# DATES: 9/26 - 10/31/2011 
# Chief Scientist: M.Barringer;A.Macdonald 
# 120 stations with 24 place Rosette 
# Hydro: Who - K.McTaggart/ODF; Status - final 
#       Notes:   
# Nuts: Who - C.Mordy; Status - final 
#       Notes: Final data 1/14/14 
# O2: Who - C.Langdon; Status - final 
#       Notes: Revised data/flags rcd 7/8/13 from C.L. 
# TCO2: Who - R.Feely;R.Wanninkhof; Status - final 
#       Notes:  
# TA: Who - F. Millero; Status - final 
#       Notes:  
# pH: Who - F. Millero; Status - final 
#       Notes: SWS @ 25C 
#       Values are potentiometric, not spec. because of a problem with 
#               the spec. indicator 
# CFC: Who - J.Bullister; Status - final 
#       Notes: data from ullister 8/23/13 
# C14: Who - E.Druffel,R.Key,A.McNichol; Status - final
#       Notes: Surface samples run at NOSAMS 
#       Stations 35,54,67 14C-DOC, 13C-DOC
#               see Druffel et al. 2016. Merged 7/18/2019 
# H3/He3: Who - P.Schlosser/W.Jenkins; Status - being measured 
#       Notes:  
# Other: Who - ; Status - 
#       Notes:  
# References: 
# Druffel, E. R. M., S. Griffin, A.I. Coppola and B.D. Walker (2016),Radiocarbon in dissolved organic carbon of the Atlantic Ocean, Geophys. Res. Lett., 43, doi:10.100
#
#| CITATION:
#| These data were provided by:
#| 
#| Program                Affiliation   Principal Investigator   email
#| --------------------------------------------------------------------------------------------
#| Chief Scientist        NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov
#| CTDO                   NOAA/PMEL     Gregory Johson           Gregory.C.Johnson@noaa.gov
#|                        NOAA/PMEL     Molly Baringer           Molly.Baringer@noaa.gov
#| Salinity               NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov
#| Nutrients              NOAA/AOML     Jia-Zhong Zhang          Jia-Zhong.Zhang@noaa.gov
#|                        NOAA/PMEL     Calvin Mordy             Calvin.W.Mordy@noaa.gov
#| Data Processing        UCSD/SIO      James H. Swift           jswift@ucsd.edu
#| CFCs/SF6, CCL4         NOAA/PMEL     John Bullister           John.L.Bullister@noaa.gov
#| Total Alkalinity, pH   RSMAS/MAC     Frank Millero            fmillero@rsmas.miami.edu 
#| DOC/TDN                UCSB          Craig Carlson            carlson@lifesci.ucsb.edu
#| C14, C13               Princeton     Robert Key               401 Sayre Hall 
#|                                                               Princeton University
#|                                                               Princeton, NJ 08544 
#|                        WHOI          Ann McNichol             amcnichol@whoi.edu
#|    additional analyses UCI           Ellen Druffel            edruffel@uci.edu
#|
#| Following American Geophysical Union recommendations, the data should be
#| cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#| CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data 
#| file date." For further information, please contact one of the parties
#| listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#| the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#| from their use.
#
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,14C-DOC,14C-DOC_FLAG_W,THETA,SIG0,SALTREF,SALTREF_FLAG_W,BLACKC,BLACKC_FLAG_W,PIGMENTS,PIGMENTS_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR
33RO20110926,        A10,     106,          1,          6,      11029,2,20111027,       1232,   -29.0404,   -43.0040,       4073,  2150.5,   3.3495,  34.9218,2,  34.9218,2,    241.4,2,   241.7,2,    27.5,2,    21.4,2,    0.00,2,   1.233,4,   0.181,2,   0.091,2,   0.000,2,-999.000000,9,  2321.2,2,  -999.0,9, -999.00,   7.7166,2,       25,-999.000,9,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.742,3, -999.00,9,-999.0000,9, -999.00,9, 2150.50,  -999.0,9,   3.1775,     27.806,    35.0865,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     106,          1,          5,      11704,2,20111027,       1232,   -29.0404,   -43.0040,       4073,  2500.3,   3.1599,  34.9403,2,  34.9417,2,    250.3,2,   251.3,2,    25.6,6,    20.1,6,    0.00,6,   1.149,4,   0.172,2,   0.087,2,   0.041,2,-999.000000,9,    2322,2,  -999.0,9, -999.00,   7.7306,2,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.697,3, -999.00,9,-999.0000,9, -999.00,9, 2500.30,  -999.0,9,   2.9570,     27.841,    35.1065,6,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     106,          1,          4,      11030,2,20111027,       1232,   -29.0404,   -43.0040,       4073,  2851.0,   2.9096,  34.9261,2,  34.9264,2,    250.5,2,   251.6,2,    30.3,2,    20.5,2,    0.00,2,   1.224,4,   0.107,2,   0.054,2,   0.000,2,     2177.3,2,  2326.8,2,  -999.0,9, -999.00,   7.7306,2,       25,-999.000,9,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.565,3, -999.00,9,-999.0000,9, -999.00,9, 2851.00,  -999.0,9,   2.6762,     27.856,    35.0911,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     106,          1,          3,      11703,2,20111027,       1232,   -29.0404,   -43.0040,       4073,  3400.5,   2.3816,  34.8851,2,  34.8861,2,    249.4,2,   249.4,2,    44.1,2,    22.3,2,    0.00,2,   1.427,4,   0.069,2,   0.035,2,   0.041,2,-999.000000,9,  2333.8,4,  -999.0,9, -999.00,   7.7204,4,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.410,3, -999.00,9,-999.0000,9, -999.00,9, 3400.50,  -999.0,9,   2.1029,     27.872,    35.0506,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     106,          1,          2,      11702,2,20111027,       1232,   -29.0404,   -43.0040,       4073,  3649.9,   1.2691,  34.7700,2,  34.7726,2,    228.9,2,     230,2,    87.9,2,    28.3,2,    0.00,2,   2.135,4,   0.120,2,   0.058,2,   0.110,2,-999.000000,9,  2354.4,6,  -999.0,9, -999.00,   7.6598,6,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.458,3, -999.00,9,-999.0000,9, -999.00,9, 3649.90,  -999.0,9,   0.9930,     27.863,    34.9366,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     106,          1,          1,      11701,2,20111027,       1232,   -29.0404,   -43.0040,       4073,  4065.5,   0.5337,  34.6956,2,  34.6968,2,    221.2,2,   219.9,2,   116.3,6,    32.0,6,    0.00,6,   2.587,4,   0.288,6,   0.135,6,   0.078,6,     2260.4,6,  2365.6,2,  -999.0,9, -999.00,   7.6134,2,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.749,3, -999.00,9,-999.0000,9, -999.00,9, 4065.50,  -999.0,9,   0.2353,     27.849,    34.8604,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,         24,      11714,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,     4.6,  20.8977,  36.6884,2,  36.6806,2,    221.8,2,   222.4,2,     0.7,2,     0.0,2,    0.00,2,   0.041,4,   2.029,6,   1.251,6,   1.245,6,     2089.3,6,  2403.2,2,  -999.0,9, -999.00,    8.038,2,       25,-999.000,9,-999.0000,9,    1.14,2,    47.8,2,     2.7,   4.186,4, -999.00,9,   58.878,2,    4.08,2,    4.60,  -999.0,9,  20.8968,     25.803,    36.8536,2,     -999.0,9,     -999.0,1,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,         23,      11713,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,    39.5,  20.8714,  36.6889,2,  36.6890,2,    222.0,2,     223,2,     0.8,2,     0.0,2,    0.00,2,   0.048,4,   2.036,2,   1.248,2,   1.349,2,     2089.2,2,  2404.3,6,  -999.0,9, -999.00,   8.0365,6,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   4.322,4, -999.00,9,  61.9902,2,    4.51,2,   39.50,  -999.0,9,  20.8638,     25.817,    36.8620,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,         22,      11712,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,    95.1,  19.2231,  36.3347,2,  36.3461,2,    218.6,2,   219.3,2,     0.9,2,     0.5,2,    0.12,2,   0.095,4,   2.175,2,   1.331,2,   1.395,2,     2091.7,2,    2383,2,  -999.0,9, -999.00,    8.005,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   2.802,4, -999.00,9,  57.5512,2,    4.35,2,   95.10,  -999.0,9,  19.2059,     25.996,    36.5175,2,     -999.0,9,     -999.0,1,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,         21,      11010,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,   140.2,  17.7372,  35.9933,2,  35.9947,2,    202.9,2,   207.4,2,     1.5,2,     2.8,2,    0.03,2,   0.223,4,   2.356,2,   1.418,2,   1.321,2,     2103.4,2,  2362.5,2,  -999.0,9, -999.00,   7.9579,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   1.053,4, -999.00,9,  52.1561,2,    6.03,2,  140.20,  -999.0,9,  17.7133,     26.100,    36.1644,2,     -999.0,9,     -999.0,1,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,         20,      11715,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,   199.8,  16.2393,  35.7143,2,  35.7147,2,    205.9,2,   206.3,2,     2.0,2,     4.5,2,    0.02,2,   0.306,4,   2.543,2,   1.505,2,   1.257,2,       2110,2,  2346.3,2,  -999.0,9, -999.00,   7.9208,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.845,4, -999.00,9,  50.9561,2,    8.46,2,  199.80,  -999.0,9,  16.2072,     26.249,    35.8831,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,         19,      11007,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,   284.7,  14.6388,  35.4664,2,  35.4671,2,    205.3,2,   205.9,2,     2.5,2,     7.4,2,    0.01,2,   0.434,4,   2.770,2,   1.610,2,   1.218,2,     2118.1,2,  2332.5,2,  -999.0,9, -999.00,   7.8777,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.639,3, -999.00,9,  48.4683,2, -999.00,9,  284.70,  -999.0,9,  14.5961,     26.423,    35.6343,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,         18,      11710,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,   385.1,  12.8904,  35.2195,2,  35.2244,2,    207.9,2,   207.8,2,     3.5,6,    10.9,6,    0.01,6,   0.588,4,   2.973,2,   1.669,2,   1.087,2,     2127.7,2,  2318.8,2,  -999.0,9, -999.00,   7.8366,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.850,4, -999.00,9,   47.639,2, -999.00,9,  385.10,  -999.0,9,  12.8372,     26.600,    35.3905,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,         17,      11023,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,   475.6,  11.1449,  34.9658,2,  34.9722,2,    206.1,2,   206.4,2,     5.4,2,    14.9,2,    0.00,2,   0.786,4,   3.098,2,   1.682,2,   0.983,2,     2137.2,2,  2307.2,2,  -999.0,9, -999.00,   7.7916,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.999,3, -999.00,9,  47.1805,2, -999.00,9,  475.60,  -999.0,9,  11.0851,     26.736,    35.1371,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,         16,      11709,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,   574.5,   8.9886,  34.6817,2,  34.6872,2,    205.9,2,     206,2,     8.5,2,    20.2,2,    0.01,2,   1.046,4,   3.194,2,   1.690,2,   0.887,2,     2150.6,2,  2295.3,2,  -999.0,9, -999.00,   7.7324,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   1.786,3, -999.00,9,  43.0537,2, -999.00,9,  574.50,  -999.0,9,   8.9252,     26.883,    34.8507,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,         15,      11006,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,   675.2,   6.7396,  34.4307,2,  34.4321,2,    219.2,2,   219.3,2,    12.2,2,    24.7,2,    0.00,2,   1.279,4,   3.344,2,   1.728,2,   0.817,2,     2160.9,2,  2286.5,2,  -999.0,9, -999.00,   7.6885,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   2.218,3, -999.00,9,  43.7268,2, -999.00,9,  675.20,  -999.0,9,   6.6761,     27.015,    34.5944,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,         14,      11708,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,   775.7,   5.3868,  34.3142,2,  34.3163,2,    229.3,2,   229.6,2,    16.0,2,    27.0,2,    0.00,2,   1.419,4,   3.333,2,   1.700,2,   0.795,2,     2167.8,2,  2285.7,2,  -999.0,9, -999.00,   7.6675,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   3.017,3, -999.00,9,  41.9415,2, -999.00,9,  775.70,  -999.0,9,   5.3214,     27.097,    34.4781,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,         13,      11031,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,   874.4,   4.4346,  34.2779,2,  34.2798,2,    227.6,2,   228.2,2,    22.3,2,    29.2,2,    0.00,2,   1.579,4,   2.928,2,   1.465,2,   0.634,2,     2179.9,2,  2289.2,2,  -999.0,9, -999.00,   7.6455,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   3.305,3, -999.00,9,  39.3659,2, -999.00,9,  874.40,  -999.0,9,   4.3667,     27.175,    34.4414,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,         12,      11027,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,  1002.7,   3.8452,  34.3166,2,  34.3171,2,    212.8,2,   212.7,2,    32.0,6,    31.3,6,    0.00,6,   1.761,4,   2.086,2,   1.021,2,   0.375,2,     2198.4,2,  2298.1,2,  -999.0,9, -999.00,   7.6212,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   2.593,3, -999.00,9,  42.7707,3, -999.00,9, 1002.70,  -999.0,9,   3.7708,     27.266,    34.4789,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,         11,      11707,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,  1201.2,   3.2447,  34.4405,2,  34.4413,2,    192.0,2,   192.1,2,    47.2,2,    32.9,2,    0.00,2,   1.983,4,   0.894,2,   0.431,2,   0.153,2,       2222,2,  2314.4,2,  -999.0,9, -999.00,   7.5972,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   1.415,3, -999.00,9,-999.0000,5, -999.00,9, 1201.20,  -999.0,9,   3.1591,     27.424,    34.6037,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,         10,      11003,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,  1400.8,   3.0814,  34.5625,2,  34.5654,2,    188.3,2,   188.6,2,    52.0,2,    32.0,2,    0.00,2,   1.987,4,   0.368,2,   0.176,2,   0.059,2,     2227.5,6,  2322.4,6,  -999.0,9, -999.00,   7.6017,6,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.772,3, -999.00,9,   37.961,2, -999.00,9, 1400.80,  -999.0,9,   2.9809,     27.540,    34.7284,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,          9,      11706,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,  1601.1,   3.2380,  34.7175,2,  34.7159,2,    195.7,2,   198.4,2,    46.7,2,    29.1,2,    0.00,2,   1.787,4,   0.156,2,   0.078,2,   0.044,2,     2217.4,2,  2325.2,2,  -999.0,9, -999.00,   7.6342,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.438,3, -999.00,9,  40.0976,2, -999.00,9, 1601.10,  -999.0,9,   3.1184,     27.647,    34.8796,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,          8,      11033,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,  1750.8,   3.2437,  34.7964,2,  34.8019,2,    212.0,2,   211.3,2,    41.6,2,    26.6,2,    0.00,2,   1.623,4,   0.034,4,   0.013,4,   0.003,4,     2205.5,2,  2328.6,2,  -999.0,9, -999.00,   7.6635,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.157,4, -999.00,9,  43.8732,2, -999.00,9, 1750.80,  -999.0,9,   3.1106,     27.716,    34.9660,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,          7,      11705,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,  2025.6,   3.5904,  34.9376,2,  34.9433,2,    239.9,2,   241.1,2,    23.8,2,    21.3,2,    0.00,2,   1.193,4,   0.213,6,   0.107,6,   0.030,6,     2175.5,2,  2317.7,2,  -999.0,9, -999.00,   7.7226,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.581,3, -999.00,9,  42.1854,2, -999.00,9, 2025.60,  -999.0,9,   3.4266,     27.794,    35.1080,6,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,          6,      11029,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,  2299.8,   3.4005,  34.9435,2,  34.9454,2,    247.1,2,   247.8,2,    24.1,6,    20.5,6,    0.00,6,   1.156,4,   0.197,2,   0.098,2,   0.039,2,     2173.1,2,  2319.5,2,  -999.0,9, -999.00,   7.7296,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.559,3, -999.00,9,  41.6878,2, -999.00,9, 2299.80,  -999.0,9,   3.2131,     27.821,    35.1102,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,          5,      11704,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,  2600.1,   3.0655,  34.9278,2,  34.9285,2,    248.0,2,     249,2,    29.1,2,    20.9,2,    0.00,2,   1.229,4,   0.120,2,   0.060,2,   0.000,2,     2175.6,2,  2323.5,2,  -999.0,9, -999.00,   7.7306,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.395,3, -999.00,9,  43.4341,2, -999.00,9, 2600.10,  -999.0,9,   2.8544,     27.841,    35.0932,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,          4,      11030,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,  2902.6,   2.8554,  34.9229,2,  34.9244,2,    250.6,2,   250.9,2,    31.7,2,    20.9,2,    0.00,2,   1.250,4,   0.098,2,   0.053,2,   0.044,2,     2177.1,2,  2331.4,2,  -999.0,9, -999.00,   7.7356,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.350,3, -999.00,9,  44.3512,2, -999.00,9, 2902.60,  -999.0,9,   2.6179,     27.859,    35.0891,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,          3,      11703,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,  3299.3,   2.0239,  34.8481,2,  34.8484,2,    241.5,2,     242,2,    59.1,2,    24.4,2,    0.00,2,   1.673,4,   0.085,2,   0.045,2,   0.071,2,       2204,2,  2341.3,2,  -999.0,9, -999.00,   7.7004,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.286,3, -999.00,9,  40.6732,2, -999.00,9, 3299.30,  -999.0,9,   1.7646,     27.869,    35.0127,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,          2,      11702,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,  3672.0,   1.0276,  34.7451,2,  34.7447,2,    225.8,2,   225.5,2,    98.2,2,    29.8,2,    0.00,2,   2.305,4,   0.166,2,   0.080,2,   0.098,2,     2241.2,2,  2358.2,2,  -999.0,9, -999.00,   7.6454,6,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.351,3, -999.00,9,  40.1171,2, -999.00,9, 3672.00,  -999.0,9,   0.7556,     27.856,    34.9085,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     107,          1,          1,      11701,2,20111027,       1649,   -28.8914,   -43.4758,     -999.0,  4000.7,   0.5149,  34.6945,2,  34.6952,2,    220.3,2,     220,2,   117.8,6,    32.2,6,    0.00,6,   2.610,4,   0.294,6,   0.137,6,   0.050,6,       2261,6,  2367.4,2,  -999.0,9, -999.00,   7.6142,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.507,3, -999.00,9,  38.0098,2, -999.00,9, 4000.70,  -999.0,9,   0.2237,     27.848,    34.8588,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     108,          1,         24,      11714,2,20111028,       2344,   -28.7434,   -43.9457,       3834,     5.1,  21.0738,  36.5248,2,  36.4030,4,    223.6,2,   223.4,2,     1.0,2,     0.0,2,    0.00,2,   0.047,4,-999.000,9,-999.000,9,-999.000,9,     2086.6,6,    2394,2,  -999.0,9, -999.00,    8.033,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.000,5, -999.00,9,-999.0000,9, -999.00,9,    5.10,  -999.0,9,  21.0729,     25.635,    36.5747,4,     -999.0,9,     -999.0,1,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     108,          1,         23,      11713,2,20111028,       2344,   -28.7434,   -43.9457,       3834,    49.2,  20.9308,  36.5562,2,  36.5525,2,    222.2,2,   222.6,2,     1.0,2,     0.1,2,    0.02,2,   0.060,4,-999.000,9,-999.000,9,-999.000,9,     2088.3,2,    2396,6,  -999.0,9, -999.00,    8.028,4,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.000,5, -999.00,9,-999.0000,9, -999.00,9,   49.20,  -999.0,9,  20.9213,     25.695,    36.7249,2,     -999.0,9,     -999.0,1,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     108,          1,         22,      11712,2,20111028,       2344,   -28.7434,   -43.9457,       3834,   100.7,  18.7727,  36.2739,2,  36.2785,2,    220.8,2,   221.6,2,     0.9,2,     0.8,2,    0.05,2,   0.099,4,-999.000,9,-999.000,9,-999.000,9,       2094,2,  2379.4,2,  -999.0,9, -999.00,    8.002,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.000,5, -999.00,9,-999.0000,9, -999.00,9,  100.70,  -999.0,9,  18.7548,     26.062,    36.4496,2,     -999.0,9,     -999.0,1,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,     108,          1,         21,      11010,2,20111028,       2344,   -28.7434,   -43.9457,       3834,   151.0,  17.1804,  35.9302,2,  35.9341,2,    215.5,2,   215.8,2,     1.5,2,     2.7,2,    0.02,2,   0.201,4,-999.000,9,-999.000,9,-999.000,9,     2099.2,2,  2359.2,2,  -999.0,9, -999.00,   7.9589,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.000,5, -999.00,9,-999.0000,9, -999.00,9,  151.00,  -999.0,9,  17.1551,     26.193,    36.1036,2,     -999.0,9,     -999.0,1,     -999.0,     -999.0,9,     -999.0
