BOTTLE,20120305CCHDOSIOCBG
# added line names under SECT_ID and all comments below
#BOTTLE,20100602ACECRC
# NOTE: all data here are finalised
# The data originators (ACE CRC, Australia for CTD data and bottle data other than CFC's;
#  Mark Warner, University of Washington for CFC data) should be acknowledged in any publication,
#  including internal reports, published reports, journal articles, presentations etc.
# The following reference can be used for the data:
#  Rosenberg, M. and Rintoul, S. (unpublished) Aurora Australis Marine Science Cruise AU0803 and
#   AU0806 - oceanographic field measurements and analysis. ACECRC, Hobart, unpublished report.
# contact: Mark Rosenberg, mark.rosenberg@utas.edu.au
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W
  09AR20071216,     SR03,   120,  1,     10,     10,2,20080119,1731,-65.7060, 139.8503,  300,     50.1,  -1.2845,  34.2753,2,  34.2679,2,   319.64,2,   320.18,2,     62.6,2,    28.63,2,     2.00,2,   5.1262,2,   2.6287,2,   0.4299,2,    1.451,2,    0.678,2
  09AR20071216,     SR03,   120,  1,      9,      9,2,20080119,1731,-65.7060, 139.8503,  300,     50.2,  -1.2859,  34.2733,2,-999.0000,9,   319.64,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    1.478,2,    0.679,2
  09AR20071216,     SR03,   120,  1,      8,      8,2,20080119,1731,-65.7060, 139.8503,  300,     99.9,  -1.3378,  34.4395,2,  34.4397,2,   288.32,2,   286.46,2,     73.7,2,    30.48,2,     2.12,2,   4.1152,2,   2.1799,2,   0.3226,2,    0.133,2,    0.001,2
  09AR20071216,     SR03,   120,  1,      7,      7,2,20080119,1731,-65.7060, 139.8503,  300,    100.1,  -1.3377,  34.4396,2,-999.0000,9,   288.32,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.142,2,    0.001,2
  09AR20071216,     SR03,   120,  1,      6,      6,2,20080119,1731,-65.7060, 139.8503,  300,    149.2,  -1.2933,  34.4654,2,  34.4660,2,   286.57,2,   287.41,2,     76.5,2,    30.51,2,     2.12,2,   4.0556,2,   2.1518,2,   0.3527,2,    0.157,2,    0.001,2
  09AR20071216,     SR03,   120,  1,      5,      5,2,20080119,1731,-65.7060, 139.8503,  300,    149.3,  -1.2930,  34.4654,2,-999.0000,9,   286.57,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.150,2,    0.001,2
  09AR20071216,     SR03,   120,  1,      4,      4,2,20080119,1731,-65.7060, 139.8503,  300,    202.4,  -1.2755,  34.4981,2,  34.4993,2,   287.33,2,   288.14,2,     78.7,2,    30.45,2,     2.12,2,   4.1383,6,   2.1656,6,   0.3423,6,    0.112,2,    0.001,2
  09AR20071216,     SR03,   120,  1,      3,      3,2,20080119,1731,-65.7060, 139.8503,  300,    202.2,  -1.2744,  34.4982,2,-999.0000,9,   287.33,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.100,2,    0.001,2
  09AR20071216,     SR03,   120,  1,      2,      2,2,20080119,1731,-65.7060, 139.8503,  300,    287.1,  -1.0850,  34.5471,2,  34.5446,2,   277.30,2,   277.14,2,     83.4,2,    30.83,2,     2.16,2,   3.7312,2,   1.9439,2,   0.2989,2,    0.025,2,    0.001,2
  09AR20071216,     SR03,   120,  1,      1,      1,2,20080119,1731,-65.7060, 139.8503,  300,    287.1,  -1.0863,  34.5470,2,-999.0000,9,   277.30,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.022,2,    0.001,2
  09AR20071216,     SR03,   121,  1,     24,     24,2,20080119,1906,-65.5660, 139.8503,  874,      9.6,   0.7878,  33.6585,2,-999.0000,9,   346.92,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    1.882,2,    2.797,2
  09AR20071216,     SR03,   121,  1,     23,     23,2,20080119,1906,-65.5660, 139.8503,  874,      9.7,   0.7876,  33.6584,2,-999.0000,9,   346.92,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    1.888,2,    2.801,2
  09AR20071216,     SR03,   121,  1,     22,     22,2,20080119,1906,-65.5660, 139.8503,  874,      9.7,   0.7868,  33.6585,2,-999.0000,9,   346.92,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    1.934,2,    2.789,2
  09AR20071216,     SR03,   121,  1,     21,     21,2,20080119,1906,-65.5660, 139.8503,  874,      9.6,   0.7852,  33.6584,2,-999.0000,9,   346.92,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    1.900,2,    2.787,2
  09AR20071216,     SR03,   121,  1,     20,     20,2,20080119,1906,-65.5660, 139.8503,  874,      9.6,   0.7849,  33.6580,2,  33.6639,2,   346.92,2,   347.02,2,     42.2,2,    25.67,2,     1.74,2,   6.2827,2,   3.2264,2,   0.4865,2,    1.869,2,    2.713,2
  09AR20071216,     SR03,   121,  1,     19,     19,2,20080119,1906,-65.5660, 139.8503,  874,      9.7,   0.7775,  33.6587,2,-999.0000,9,   346.92,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    1.879,2,    2.696,2
  09AR20071216,     SR03,   121,  1,     18,     18,2,20080119,1906,-65.5660, 139.8503,  874,     49.0,  -1.2067,  34.1277,2,  34.1318,2,   339.35,2,   339.65,2,     53.2,2,    27.48,2,     1.91,2,   5.5203,2,   2.8421,2,   0.4324,2,    2.328,2,    1.412,2
  09AR20071216,     SR03,   121,  1,     17,     17,2,20080119,1906,-65.5660, 139.8503,  874,     48.9,  -1.1950,  34.1270,2,-999.0000,9,   339.35,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    2.398,2,    1.427,2
  09AR20071216,     SR03,   121,  1,     16,     16,2,20080119,1906,-65.5660, 139.8503,  874,    100.1,  -1.5791,  34.3099,2,  34.3106,2,   317.15,2,   317.00,2,     61.2,2,    29.43,2,     2.06,2,   5.1881,2,   2.6792,2,   0.4014,2,    0.711,2,    0.032,2
  09AR20071216,     SR03,   121,  1,     15,     15,2,20080119,1906,-65.5660, 139.8503,  874,    100.1,  -1.5806,  34.3091,2,-999.0000,9,   317.15,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.752,2,    0.020,2
  09AR20071216,     SR03,   121,  1,     14,     14,2,20080119,1906,-65.5660, 139.8503,  874,    149.6,  -1.5320,  34.4038,2,  34.4040,2,   300.14,2,   301.06,2,     69.0,2,    30.25,2,     2.11,2,   4.6714,2,   2.4529,2,   0.3585,2,    0.151,2,    0.001,2
  09AR20071216,     SR03,   121,  1,     13,     13,2,20080119,1906,-65.5660, 139.8503,  874,    149.2,  -1.5315,  34.4041,2,-999.0000,9,   300.14,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.146,2,    0.001,2
  09AR20071216,     SR03,   121,  1,     12,     12,2,20080119,1906,-65.5660, 139.8503,  874,    199.2,  -1.4545,  34.4311,2,  34.4325,2,   290.32,2,   290.15,2,     71.9,2,    30.59,2,     2.13,2,-999.0000,9,-999.0000,9,-999.0000,9,    0.095,2,    0.001,2
  09AR20071216,     SR03,   121,  1,     11,     11,2,20080119,1906,-65.5660, 139.8503,  874,    199.4,  -1.4519,  34.4312,2,-999.0000,9,   290.32,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.092,2,    0.001,2
  09AR20071216,     SR03,   121,  1,     10,     10,2,20080119,1906,-65.5660, 139.8503,  874,    348.3,  -0.4734,  34.5619,2,  34.5620,2,   250.69,2,   250.07,2,     86.8,2,    31.24,2,     2.19,2,   2.8548,2,   1.4853,2,   0.2162,2,   -0.009,2,    0.001,2
  09AR20071216,     SR03,   121,  1,      9,      9,2,20080119,1906,-65.5660, 139.8503,  874,    348.5,  -0.4710,  34.5623,2,-999.0000,9,   250.69,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.011,2,    0.001,2
  09AR20071216,     SR03,   121,  1,      8,      8,2,20080119,1906,-65.5660, 139.8503,  874,    499.0,  -0.3233,  34.6192,2,  34.6195,2,   240.81,2,   241.89,2,     96.4,2,    31.48,2,     2.21,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.027,2,    0.001,2
  09AR20071216,     SR03,   121,  1,      7,      7,2,20080119,1906,-65.5660, 139.8503,  874,    498.6,  -0.3222,  34.6192,2,-999.0000,9,   240.81,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.025,2,    0.001,2
  09AR20071216,     SR03,   121,  1,      6,      6,2,20080119,1906,-65.5660, 139.8503,  874,    661.8,  -0.5115,  34.6123,2,  34.6124,2,   250.45,2,   251.88,2,     94.1,2,    31.34,2,     2.21,2,   2.6412,2,   1.3880,2,   0.1970,2,   -0.025,2,    0.001,2
  09AR20071216,     SR03,   121,  1,      5,      5,2,20080119,1906,-65.5660, 139.8503,  874,    661.1,  -0.5123,  34.6123,2,-999.0000,9,   250.45,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.025,2,    0.001,2
  09AR20071216,     SR03,   121,  1,      4,      4,2,20080119,1906,-65.5660, 139.8503,  874,    818.3,  -0.6460,  34.6088,2,  34.6095,2,   255.60,2,   255.36,2,     92.8,2,    31.19,2,     2.19,2,   2.8443,2,   1.4844,2,   0.2091,2,   -0.027,2,    0.001,2
  09AR20071216,     SR03,   121,  1,      3,      3,2,20080119,1906,-65.5660, 139.8503,  874,    818.3,  -0.6461,  34.6088,2,-999.0000,9,   255.60,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.031,2,    0.001,2
  09AR20071216,     SR03,   121,  1,      2,      2,2,20080119,1906,-65.5660, 139.8503,  874,    903.7,  -0.7498,  34.6034,2,  34.6042,2,   261.22,2,   261.61,2,     91.0,2,    31.01,2,     2.18,2,   3.0014,2,   1.5715,2,   0.2240,2,   -0.025,2,    0.001,2
  09AR20071216,     SR03,   121,  1,      1,      1,2,20080119,1906,-65.5660, 139.8503,  874,    903.4,  -0.7503,  34.6035,2,-999.0000,9,   261.22,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.025,2,    0.001,2
  09AR20071216,     SR03,   122,  1,     24,     24,2,20080119,2140,-65.5272, 139.8483, 1265,      9.9,   0.7417,  33.6506,2,-999.0000,9,   344.70,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.488,2,    3.064,2
  09AR20071216,     SR03,   122,  1,     23,     23,2,20080119,2140,-65.5272, 139.8483, 1265,     10.1,   0.7399,  33.6506,2,-999.0000,9,   344.70,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.489,2,    3.053,2
  09AR20071216,     SR03,   122,  1,     22,     22,2,20080119,2140,-65.5272, 139.8483, 1265,     10.0,   0.7403,  33.6504,2,-999.0000,9,   344.70,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.476,2,    3.084,2
  09AR20071216,     SR03,   122,  1,     21,     21,2,20080119,2140,-65.5272, 139.8483, 1265,     10.0,   0.7417,  33.6502,2,-999.0000,9,   344.70,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.531,2,    3.101,2
  09AR20071216,     SR03,   122,  1,     20,     20,2,20080119,2140,-65.5272, 139.8483, 1265,     10.1,   0.7387,  33.6498,2,  33.6538,2,   344.70,2,   343.50,2,     38.9,2,    26.76,2,     1.82,2,   6.3549,2,   3.2610,2,   0.5127,2,    0.494,2,    3.138,2
  09AR20071216,     SR03,   122,  1,     19,     19,2,20080119,2140,-65.5272, 139.8483, 1265,     51.1,  -1.4048,  34.1980,2,  34.1903,2,   327.83,2,   334.28,2,     54.1,2,    28.06,2,     1.98,2,   5.5528,2,   2.8353,2,   0.4411,2,    1.477,2,    2.104,2
  09AR20071216,     SR03,   122,  1,     18,     18,2,20080119,2140,-65.5272, 139.8483, 1265,    100.3,  -1.4787,  34.3640,2,  34.3648,2,   316.41,2,   293.99,2,     64.9,2,    30.60,2,     2.14,2,   4.5261,2,   2.3330,2,   0.3854,2,    0.444,2,    1.011,2
  09AR20071216,     SR03,   122,  1,     17,     17,2,20080119,2140,-65.5272, 139.8483, 1265,    151.5,  -1.4466,  34.4384,2,  34.4374,2,   292.69,2,   283.89,2,     71.8,2,    30.99,2,     2.15,2,   4.0396,2,   2.1654,2,   0.0000,3,    0.009,2,    0.236,2
  09AR20071216,     SR03,   122,  1,     16,     16,2,20080119,2140,-65.5272, 139.8483, 1265,    197.2,  -1.2933,  34.4591,2,  34.4593,2,   273.58,2,   276.15,2,     74.5,2,    31.07,2,     2.16,2,   3.9296,2,   2.0426,2,   0.3016,2,   -0.012,2,    0.001,2
  09AR20071216,     SR03,   122,  1,     15,     15,2,20080119,2140,-65.5272, 139.8483, 1265,    196.9,  -1.2957,  34.4589,2,-999.0000,9,   274.27,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.010,2,    0.001,2
  09AR20071216,     SR03,   122,  1,     14,     14,2,20080119,2140,-65.5272, 139.8483, 1265,    300.7,  -0.3559,  34.5606,2,  34.5607,2,   242.28,2,   243.08,2,     86.4,2,    31.23,2,     2.20,2,   2.4881,2,   1.3230,2,   0.1957,2,   -0.038,2,    0.001,2
  09AR20071216,     SR03,   122,  1,     13,     13,2,20080119,2140,-65.5272, 139.8483, 1265,    301.0,  -0.3561,  34.5609,2,-999.0000,9,   242.07,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.039,2,    0.001,2
  09AR20071216,     SR03,   122,  1,     12,     12,2,20080119,2140,-65.5272, 139.8483, 1265,    450.8,   0.2870,  34.6432,2,  34.6436,2,   220.00,2,   219.13,2,     98.8,2,    31.57,2,     2.22,2,   1.4203,2,   0.7460,2,   0.0829,2,   -0.038,2,    0.001,2
  09AR20071216,     SR03,   122,  1,     11,     11,2,20080119,2140,-65.5272, 139.8483, 1265,    450.7,   0.2879,  34.6433,2,-999.0000,9,   220.00,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.040,2,    0.001,2
  09AR20071216,     SR03,   122,  1,     10,     10,2,20080119,2140,-65.5272, 139.8483, 1265,    599.9,   0.3973,  34.6700,2,  34.6721,2,   212.36,2,   213.43,2,    107.5,2,    31.79,2,     2.26,2,   0.9930,2,   0.5061,2,   0.0687,2,   -0.036,2,    0.001,2
  09AR20071216,     SR03,   122,  1,      9,      9,2,20080119,2140,-65.5272, 139.8483, 1265,    599.9,   0.3973,  34.6700,2,-999.0000,9,   212.36,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.035,2,    0.001,2
  09AR20071216,     SR03,   122,  1,      8,      8,2,20080119,2140,-65.5272, 139.8483, 1265,    800.6,   0.0787,  34.6572,2,  34.6552,2,   224.30,2,   225.55,2,    106.5,2,    31.73,2,     2.25,2,   1.4279,2,   0.7377,2,   0.0998,2,   -0.036,2,    0.001,2
  09AR20071216,     SR03,   122,  1,      7,      7,2,20080119,2140,-65.5272, 139.8483, 1265,    800.7,   0.0396,  34.6541,2,-999.0000,9,   224.30,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.031,2,    0.001,2
  09AR20071216,     SR03,   122,  1,      6,      6,2,20080119,2140,-65.5272, 139.8483, 1265,   1002.0,  -0.5254,  34.6163,2,  34.6168,2,   252.00,2,   251.37,2,     94.0,2,    31.18,2,     2.20,2,   2.5772,2,   1.3479,2,   0.2088,2,   -0.030,2,    0.001,2
  09AR20071216,     SR03,   122,  1,      5,      5,2,20080119,2140,-65.5272, 139.8483, 1265,   1001.6,  -0.5255,  34.6164,2,-999.0000,9,   252.00,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.032,2,    0.001,2
  09AR20071216,     SR03,   122,  1,      4,      4,2,20080119,2140,-65.5272, 139.8483, 1265,   1201.1,  -0.6554,  34.6127,2,  34.6127,2,   259.09,2,   256.92,2,     92.7,2,    31.35,2,     2.19,2,   2.8754,2,   1.5105,2,   0.2018,2,   -0.031,2,    0.001,2
  09AR20071216,     SR03,   122,  1,      3,      3,2,20080119,2140,-65.5272, 139.8483, 1265,   1200.1,  -0.6642,  34.6121,2,-999.0000,9,   259.05,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.030,2,    0.001,2
  09AR20071216,     SR03,   122,  1,      2,      2,2,20080119,2140,-65.5272, 139.8483, 1265,   1276.0,  -0.7956,  34.6019,2,  34.6025,2,   264.10,2,   264.66,2,     90.3,2,    31.36,2,     2.18,2,   3.1043,2,   1.6214,2,   0.2499,2,   -0.027,2,    0.001,2
  09AR20071216,     SR03,   122,  1,      1,      1,2,20080119,2140,-65.5272, 139.8483, 1265,   1275.4,  -0.7962,  34.6022,2,-999.0000,9,   264.10,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.026,2,    0.001,2
  09AR20071216,     SR03,   123,  1,     24,     24,2,20080119,2335,-65.4307, 139.8512, 1812,      9.8,   0.6203,  33.6087,2,-999.0000,9,   346.85,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.601,2,    3.045,2
  09AR20071216,     SR03,   123,  1,     23,     23,2,20080119,2335,-65.4307, 139.8512, 1812,      9.8,   0.6304,  33.6074,2,-999.0000,9,   346.85,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.649,2,    3.036,2
  09AR20071216,     SR03,   123,  1,     22,     22,2,20080119,2335,-65.4307, 139.8512, 1812,      9.8,   0.6256,  33.6085,2,-999.0000,9,   346.85,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.660,2,    3.034,2
  09AR20071216,     SR03,   123,  1,     21,     21,2,20080119,2335,-65.4307, 139.8512, 1812,      9.7,   0.5998,  33.6126,2,  33.6130,2,   346.85,2,   346.76,2,     38.1,2,    27.12,2,     1.77,2,   6.3019,2,   3.2257,2,   0.5090,2,    0.684,2,    3.036,2
  09AR20071216,     SR03,   123,  1,     20,     20,2,20080119,2335,-65.4307, 139.8512, 1812,     30.5,   0.1396,  33.6814,2,  33.6768,2,   343.14,2,   346.82,2,     38.9,2,    27.19,2,     1.80,2,   6.3611,2,   3.2428,2,   0.5407,2,    1.390,2,    2.542,2
  09AR20071216,     SR03,   123,  1,     19,     19,2,20080119,2335,-65.4307, 139.8512, 1812,     30.4,  -0.0311,  33.7118,2,-999.0000,9,   343.14,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    1.470,2,    2.552,2
  09AR20071216,     SR03,   123,  1,     18,     18,2,20080119,2335,-65.4307, 139.8512, 1812,     59.0,  -1.3531,  34.1684,2,  34.1667,2,   332.70,2,   319.16,2,     50.2,2,    29.24,2,     2.01,2,   5.1029,2,   2.6203,2,   0.4054,2,    1.392,2,    1.865,2
  09AR20071216,     SR03,   123,  1,     17,     17,2,20080119,2335,-65.4307, 139.8512, 1812,     59.1,  -1.3514,  34.1720,2,-999.0000,9,   328.14,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    1.317,2,    1.849,2
  09AR20071216,     SR03,   123,  1,     16,     16,2,20080119,2335,-65.4307, 139.8512, 1812,    100.6,  -1.3012,  34.3804,2,  34.3807,2,   287.65,2,   285.34,2,     67.4,2,    31.11,2,     2.16,2,   4.1331,2,   2.1416,2,   0.3444,2,    0.480,2,    0.961,2
  09AR20071216,     SR03,   123,  1,     15,     15,2,20080119,2335,-65.4307, 139.8512, 1812,    100.6,  -1.2997,  34.3801,2,-999.0000,9,   287.65,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.484,2,    0.961,2
  09AR20071216,     SR03,   123,  1,     14,     14,2,20080119,2335,-65.4307, 139.8512, 1812,    150.0,  -1.2522,  34.4435,2,  34.4434,2,   276.31,2,   277.46,2,     73.9,2,    31.67,2,     2.18,2,   3.7894,2,   1.9659,2,   0.3050,2,    0.076,2,    0.185,2
  09AR20071216,     SR03,   123,  1,     13,     13,2,20080119,2335,-65.4307, 139.8512, 1812,    149.9,  -1.2496,  34.4441,2,-999.0000,9,   276.31,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.070,2,    0.197,2
  09AR20071216,     SR03,   123,  1,     12,     12,2,20080119,2335,-65.4307, 139.8512, 1812,    199.6,  -0.9977,  34.4816,2,  34.4819,2,   264.39,2,   265.98,2,     78.0,2,    31.74,2,     2.19,2,   3.6071,2,   1.8616,2,   0.2860,2,   -0.012,2,    0.001,2
  09AR20071216,     SR03,   123,  1,     11,     11,2,20080119,2335,-65.4307, 139.8512, 1812,    199.3,  -1.0011,  34.4814,2,-999.0000,9,   264.39,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.006,2,    0.001,2
  09AR20071216,     SR03,   123,  1,     10,     10,2,20080119,2335,-65.4307, 139.8512, 1812,    299.5,  -0.0998,  34.5772,2,  34.5799,2,   234.24,2,   235.38,2,     88.0,2,    31.90,2,     2.22,2,   2.3551,2,   1.2170,2,   0.1825,2,   -0.044,2,    0.001,2
  09AR20071216,     SR03,   123,  1,      9,      9,2,20080119,2335,-65.4307, 139.8512, 1812,    400.7,   0.5776,  34.6525,2,  34.6525,2,   215.94,2,   215.43,2,     94.2,2,    31.87,2,     2.22,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.038,2,    0.001,2
  09AR20071216,     SR03,   123,  1,      8,      8,2,20080119,2335,-65.4307, 139.8512, 1812,    599.6,   0.4830,  34.6663,2,  34.6672,2,   212.59,2,   213.12,2,    104.5,2,    32.19,2,     2.26,2,   0.9849,2,   0.5163,2,   0.0642,2,   -0.036,2,    0.001,2
  09AR20071216,     SR03,   123,  1,      7,      7,2,20080119,2335,-65.4307, 139.8512, 1812,    800.1,   0.3245,  34.6652,2,  34.6654,2,   215.71,2,   215.99,2,    108.6,2,    32.46,2,     2.26,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.038,2,    0.001,2
  09AR20071216,     SR03,   123,  1,      6,      6,2,20080119,2335,-65.4307, 139.8512, 1812,    999.4,   0.1936,  34.6710,2,  34.6715,2,   218.43,2,   218.29,2,    113.7,2,    32.57,2,     2.29,2,   1.0749,2,   0.5474,2,   0.0743,2,   -0.037,2,    0.001,2
  09AR20071216,     SR03,   123,  1,      5,      5,2,20080119,2335,-65.4307, 139.8512, 1812,   1199.2,   0.1716,  34.6724,2,  34.6725,2,   219.51,2,   221.08,2,    114.3,2,    32.37,2,     2.28,2,   1.0992,2,   0.5583,2,   0.0736,2,   -0.040,2,    0.001,2
  09AR20071216,     SR03,   123,  1,      4,      4,2,20080119,2335,-65.4307, 139.8512, 1812,   1399.2,  -0.1030,  34.6588,2,  34.6593,2,   233.08,2,   230.37,2,    108.5,2,    32.23,2,     2.26,2,   1.5993,2,   0.8246,2,   0.1138,2,   -0.044,2,    0.001,2
  09AR20071216,     SR03,   123,  1,      3,      3,2,20080119,2335,-65.4307, 139.8512, 1812,   1599.0,  -0.2590,  34.6509,2,  34.6505,2,   237.00,2,   238.50,2,    104.8,2,    31.99,2,     2.25,2,   1.9205,2,   0.9967,2,   0.1476,2,   -0.036,2,    0.001,2
  09AR20071216,     SR03,   123,  1,      2,      2,2,20080119,2335,-65.4307, 139.8512, 1812,   1751.5,  -0.2455,  34.6512,2,  34.6509,2,   238.30,2,   238.19,2,    104.6,2,    31.88,2,     2.25,2,   1.9347,2,   1.0127,2,   0.1317,2,   -0.038,2,    0.001,2
  09AR20071216,     SR03,   123,  1,      1,      1,2,20080119,2335,-65.4307, 139.8512, 1812,   1843.0,  -0.3782,  34.6445,2,  34.6442,2,   243.69,2,   243.45,2,    101.6,2,    31.74,2,     2.23,2,   2.2631,2,   1.1683,2,   0.1688,2,   -0.036,2,    0.001,2
  09AR20071216,     SR03,   124,  1,     24,     24,2,20080120,0157,-65.3983, 139.8593, 2405,      9.4,   0.6872,  33.6342,2,  33.6354,2,   347.38,2,   346.81,2,     38.7,2,    26.77,2,     1.78,2,   6.2131,2,   2.9939,2,   0.5255,2,    0.621,2,    3.128,2
  09AR20071216,     SR03,   124,  1,     23,     23,2,20080120,0157,-65.3983, 139.8593, 2405,      9.5,   0.6875,  33.6342,2,-999.0000,9,   347.38,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.618,2,    3.123,2
  09AR20071216,     SR03,   124,  1,     22,     22,2,20080120,0157,-65.3983, 139.8593, 2405,      9.3,   0.6860,  33.6337,2,-999.0000,9,   347.38,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.614,2,    3.147,2
  09AR20071216,     SR03,   124,  1,     21,     21,2,20080120,0157,-65.3983, 139.8593, 2405,      9.2,   0.6883,  33.6346,2,-999.0000,9,   347.38,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.445,2,    3.158,2
  09AR20071216,     SR03,   124,  1,     20,     20,2,20080120,0157,-65.3983, 139.8593, 2405,     29.7,  -0.6828,  33.8726,2,  33.8023,4,   346.18,2,   345.42,2,     40.2,2,    26.53,3,     1.83,2,   5.9808,2,   3.1147,2,   0.4900,2,    1.350,2,    2.570,2
