BOTTLE,20160220CCHSIOCBG
# removed leg 2 stations 127 - 250
# changed flag to 9 for fill value at 73-2-19-19, 122-1-7-7, and 122-1-5-37 for DELC14
# BOTTLE,20160211PRINUNIVRMK
# 12/17/15 revised H3 data from Jenkins 
# 9/18/14 Added Jenkins tritium data 
# 9/17/14 Added Jenkins helium and neon data after averaging one duplicate 
# BOTTLE,20120509CCHDOSIOCBG 
# code : Justin Fields merge_exchange.rb  
# original HYD file: /data/co2clivar/pacific/p06/p06_318M20091121/original/2012.05.09_DOC_cberys/processing/exchange/orig_hy1.csv  2012-05-09 
#  merged DOC  
# BOTTLE,20110720CCHDOSIOCBG 
#  CHLORA units changed from 'UG/KG' to 'UGM/L' 
# BOTTLE,20110718CCHDOSIOCBG 
# code : Justin Fields merge_exchange.rb  
# original HYD file: /data/co2clivar/pacific/p06/p06_318M20091121/original/2011.07.18_talk-ph_cberys/original_hy1.csv  2011-07-18 
#  merged TCARBN  
# BOTTLE,20110610CCHDOSIOCBG 
# code : Justin Fields merge_exchange.rb 
# original HYD file: /data/co2clivar/pacific/p06/p06_318M20091121/original/201106006_p06_2009_ph-cfc_merge_cberys/p06_original_merged_hy1.csv  2011-06- 
#  merged ALKALI, PH, SF6, CFC-12, CFC-11  
# BOTTLE,20100913CCHDOSIOCBG 
# code: copy_exchange_bot.rb (J. Fields) 
# citations added by A. Barna 
# BOTTLE,20100308DBK 
# BOTTLE,20100210ODF 
#  Data provided by: 
#  PARAMETER/PROGRAM        Affiliation    PI               email 
#  -----------------------  -------------  ---------------  ------------------------------- 
#  CTDO/Rosette, NUTs, O2,  UCSD/SIO       James H. Swift   jswift@ucsd.edu 
#    SAL, Data Processing 
#  CO2-Alkalinity, pH       UM/RSMAS       Frank Millero    fmillero@rsmas.miami.edu 
#  CO2-DIC/Underway pCO2    NOAA/AOML      Rik Wanninkhof   Rik.Wanninkhof@noaa.gov 
#  CFCs                     UM/RSMAS       Rana Fine        rfine@rsmas.miami.edu 
#                           U. Washington  Mark War         nermwarner@ocean.washington.edu 
#  Helium/Tritium           WHOI           William Jenkins  wjenkins@whoi.edu 
#  DOC/TDN                  UM/RSMAS       Craig Carlson    carlson@lifesci.ucsb.edu 
#  13C/14C                  WHOI           Ann McNichol     amcnichol@whoi.edu 
#                           Princeton      Robert Key       key@Princeton.EDU 
#  Trace Elements           UHawaii        Chris Measures   chrism@soest.hawaii.edu 
#    (Leg 1 only)           FSU            Bill Landing     landing@ocean.fsu.edu 
#  ADCP/LADCP               UHawaii        Eric Firing      efiring@soest.hawaii.edu 
#  APEX and Iridium Floats  CSIRO          Anne Thresher    Ann.Thresher@csiro.au 
#  Transmissometer          TAMU           Wilf Gardner     wgardner@tamu.edu 
#  CDOM                     UCSB           Norm Nelson      norm@icess.ucsb.edu 
#                           UCSB           Craig Carlson    carlson@lifesci.ucsb.edu 
#  Isotopic Composition of  U. Mass.       Mark Altabet     maltabet@umassd.edu 
#    Nitrate 
#  Following American Geophysical Union recommendations, 
#  the data should be cited as: data provider(s), cruise name  
#  or cruise ID, data file name(s) CLIVAR and Carbon Hydrographic 
#  Data Office, La Jolla, CA USA," and data file date. For further 
#  information", please contact one of the parties listed above or 
#  cchdo@ucsd.edu. Users are also requested to acknowledge the 
#  NSF/NOAA-funded U.S. Repeat Hydrography Program in publications 
#  resulting from their use. 
  318M20091121,   P06,    96,  1,     25,     25,2,20091218,0404,-32.5000,-170.2499, 5748,    536.7,   7.5670,  34.4543,  34.4543,2,    227.4,2,    227.1,2,     6.90,2,    21.56,2,     0.00,2,     1.50,2,    2.977,2,    1.511,2, -999.000,1,    0.568,2,   -999.0,9,   2287.7,2,   7.7304,2,    25.00,     41.3,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     11.4,   2,      3.2,     1.22,2,   7.5137,   7.5658,2
  318M20091121,   P06,    96,  1,     24,     24,2,20091218,0401,-32.5000,-170.2499, 5748,    640.0,   6.9714,  34.4039,  34.4038,2,    228.9,2,    228.5,2,     8.52,2,    23.16,2,     0.00,2,     1.60,2,    2.458,2,    1.221,2, -999.000,1,    0.507,2,   -999.0,9,   2283.2,2,   7.7188,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,      2.3,   2,      2.9,     1.22,2,   6.9103,   6.9789,2
  318M20091121,   P06,    96,  1,     23,     23,2,20091218,0358,-32.5000,-170.2499, 5748,    739.5,   6.4201,  34.3692,  34.3687,2,    226.5,2,    224.7,2,    11.38,2,    24.76,2,     0.00,2,     1.72,2,    1.864,2,    0.918,2, -999.000,1,    0.232,2,   -999.0,9,   2284.9,2,   7.7089,2,    25.00,     41.0,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,    -14.4,   2,      2.8,     1.23,2,   6.3521,   6.4189,2
  318M20091121,   P06,    96,  1,     22,     22,2,20091218,0354,-32.5000,-170.2499, 5748,    840.0,   5.8854,  34.3467,  34.3455,2,    219.1,2,    217.7,2,    15.48,2,    26.49,2,     0.00,2,     1.85,2,    1.328,2,    0.645,2, -999.000,1,    0.253,2,   -999.0,9,   2291.5,6,   7.6877,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,    -36.0,   2,      2.8,     1.18,2,   5.8109,   5.8856,2
  318M20091121,   P06,    96,  1,     21,     21,2,20091218,0351,-32.5000,-170.2499, 5748,    941.8,   5.4124,  34.3424,  34.3420,2,    208.2,2,    207.4,2,    20.83,2,    28.14,2,     0.00,2,     1.96,2,    0.907,2,    0.442,2, -999.000,1,    0.182,2,   -999.0,9,   2290.0,2,   7.6691,2,    25.00,     39.1,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,    -65.5,   2,      2.7,     1.14,2,   5.3316,   5.4120,2
  318M20091121,   P06,    96,  1,     20,     20,2,20091218,0348,-32.5000,-170.2499, 5748,   1044.3,   4.7195,  34.3571,  34.3563,2,    196.5,2,    196.5,2,    30.97,2,    30.22,2,     0.00,2,     2.12,2,    0.577,2,    0.296,2, -999.000,1,        0,2,   -999.0,9,   2303.7,2,   7.6389,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,    -89.2,   2,      2.6,     0.99,2,   4.6346,   4.7303,2
  318M20091121,   P06,    96,  1,     19,     19,2,20091218,0343,-32.5000,-170.2499, 5748,   1143.0,   4.1582,  34.3702,  34.3707,2,    187.7,2,    191.0,2,    39.07,2,    31.70,2,     0.00,2,     2.22,2,    0.461,2,    0.236,2, -999.000,1,        0,2,   -999.0,9,   2310.1,2,   7.6198,2,    25.00,     38.5,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -104.1,   2,      2.6,     0.91,2,   4.0694,   4.1550,2
  318M20091121,   P06,    96,  1,     18,     18,2,20091218,0338,-32.5000,-170.2499, 5748,   1245.4,   3.6965,  34.4066,  34.4061,2,    179.8,2,    183.1,2,    49.07,2,    32.74,2,     0.00,2,     2.31,2,    0.261,2,    0.134,2, -999.000,1,        0,2,   -999.0,9,   2320.3,2,   7.6033,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -120.0,   2,      2.5,     0.79,2,   3.6031,   3.7046,2
  318M20091121,   P06,    96,  1,     17,     17,2,20091218,0334,-32.5000,-170.2499, 5748,   1343.1,   3.3022,  34.4517,  34.4513,2,    172.0,2,    174.0,2,    60.16,2,    33.51,2,     0.00,2,     2.37,2,    0.118,2,    0.068,2, -999.000,1,        0,2,   -999.0,9,   2326.2,2,   7.5878,2,    25.00,     39.7,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -143.7,   2,      2.3,     0.71,2,   3.2044,   3.2972,2
  318M20091121,   P06,    96,  1,     16,     16,2,20091218,0330,-32.5000,-170.2499, 5748,   1475.8,   2.9173,  34.5139,  34.5138,2,    165.2,2,    165.8,2,    74.04,2,    34.13,2,     0.00,2,     2.42,2,    0.048,2,    0.037,2, -999.000,1,        0,2,   -999.0,9,   2341.7,2,   7.5841,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -170.3,   2,      2.2,     0.51,2,   2.8126,   2.9171,2
  318M20091121,   P06,    96,  1,     15,     15,2,20091218,0323,-32.5000,-170.2499, 5748,   1681.9,   2.5991,  34.5792,  34.5791,2,    156.8,2,    156.5,2,    92.43,2,    34.60,2,     0.00,2,     2.46,2,    0.025,2,    0.011,2, -999.000,1,        0,2,   -999.0,9,   2359.6,2,   7.5803,2,    25.00,     37.0,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -192.8,   2,      1.6,     0.39,2,   2.4810,   2.6001,2
  318M20091121,   P06,    96,  1,     14,     14,2,20091218,0317,-32.5000,-170.2499, 5748,   1883.9,   2.3754,  34.6131,  34.6126,2,    151.4,2,    151.9,2,   105.58,2,    34.99,2,     0.00,2,     2.50,2,    0.026,2,    0.024,2, -999.000,1,        0,2,   -999.0,9,   2382.4,2,   7.5755,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -205.3,   2,      1.6,     0.34,2,   2.2432,   2.3781,2
  318M20091121,   P06,    96,  1,     13,     13,2,20091218,0311,-32.5000,-170.2499, 5748,   2109.0,   2.2091,  34.6321,  34.6328,2,    148.7,2,    148.3,2,   114.27,2,    35.09,2,     0.00,2,     2.52,2,    0.022,2,    0.010,2, -999.000,1,        0,2,   -999.0,9,   2398.8,2,   7.5750,2,    25.00,     35.8,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -219.8,   2,      2.2,     0.29,2,   2.0601,   2.2096,2
  318M20091121,   P06,    96,  1,     12,     12,2,20091218,0302,-32.5000,-170.2499, 5748,   2359.5,   2.0750,  34.6445,  34.6429,2,    147.1,2,    147.3,2,   121.27,2,    35.47,2,     0.00,2,     2.54,2,    0.013,2,    0.010,2, -999.000,1,        0,2,   -999.0,9,   2395.0,4,   7.5895,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -221.8,   2,      1.6,     0.27,2,   1.9061,   2.0744,2
  318M20091121,   P06,    96,  1,     11,     11,2,20091218,0257,-32.5000,-170.2499, 5748,   2617.0,   1.9609,  34.6551,  34.6547,2,    147.9,2,    147.2,2,   126.15,2,    35.57,2,     0.00,2,     2.54,2,    0.022,2,    0.014,2, -999.000,1,        0,2,   -999.0,9,   2404.7,2,   7.5758,2,    25.00,     35.4,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -225.1,   2,      1.6,     0.23,2,   1.7706,   1.9616,2
  318M20091121,   P06,    96,  1,     10,     10,2,20091218,0251,-32.5000,-170.2499, 5748,   2869.3,   1.8483,  34.6659,  34.6661,2,    151.2,2,    150.8,2,   128.89,2,    35.23,2,     0.00,2,     2.52,2,    0.026,2,    0.021,2, -999.000,1,        0,2,   -999.0,9,   2406.7,2,   7.5843,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -223.6,   2,      1.8,     0.25,2,   1.6365,   1.8481,2
  318M20091121,   P06,    96,  1,      9,      9,2,20091218,0244,-32.5000,-170.2499, 5748,   3146.1,   1.7340,  34.6819,  34.6819,2,    159.9,2,    159.8,2,   126.06,2,    34.55,2,     0.00,2,     2.46,2,    0.017,2,    0.013,2, -999.000,1,        0,2,   -999.0,9,   2399.6,2,   7.5867,2,    25.00,     36.7,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -217.1,   2,      1.6,     0.26,2,   1.4977,   1.7336,2
  318M20091121,   P06,    96,  1,      8,      8,2,20091218,0238,-32.5000,-170.2499, 5748,   3446.4,   1.6086,  34.7075,  34.7073,2,    179.8,2,    181.6,2,   113.86,2,    32.70,2,     0.00,2,     2.32,2,    0.030,2,    0.017,2, -999.000,1,        0,2,   -999.0,9,   2371.9,2,   7.6044,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -184.9,   2,      2.0,     0.42,2,   1.3450,   1.6081,2
  318M20091121,   P06,    96,  1,      7,      7,2,20091218,0231,-32.5000,-170.2499, 5748,   3753.7,   1.4295,  34.7184,  34.7187,2,    194.2,2,    194.7,2,   111.04,2,    31.84,2,     0.00,2,     2.25,2,    0.035,2,    0.016,2, -999.000,1,        0,2,   -999.0,9,   2365.7,2,   7.6104,2,    25.00,     40.0,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -178.8,   2,      1.7,     0.46,2,   1.1386,   1.4295,2
  318M20091121,   P06,    96,  1,      6,      6,2,20091218,0225,-32.5000,-170.2499, 5748,   4063.0,   1.2171,  34.7171,  34.7169,2,    201.6,2,    202.0,2,   114.84,2,    31.64,2,     0.00,2,     2.24,2,    0.063,2,    0.030,2, -999.000,1,        0,2,   -999.0,9,   2318.3,4,   7.6117,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -176.3,   2,      1.7,     0.50,2,   0.8991,   1.2172,2
  318M20091121,   P06,    96,  1,      5,      5,2,20091218,0218,-32.5000,-170.2499, 5748,   4370.8,   1.0828,  34.7124,  34.7120,2,    205.4,2,    205.0,2,   118.86,2,    31.74,2,     0.00,2,     2.24,2,    0.065,2,    0.032,2, -999.000,1,        0,2,   -999.0,9,   2368.9,2,   7.6122,2,    25.00,     37.9,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -175.0,   2,      1.9,     0.47,2,   0.7351,   1.0828,2
  318M20091121,   P06,    96,  1,      4,      4,2,20091218,0211,-32.5000,-170.2499, 5748,   4679.0,   1.0330,  34.7096,  34.7092,2,    206.7,2,    206.4,2,   121.37,2,    31.74,2,     0.00,2,     2.25,2,    0.080,2,    0.040,2, -999.000,1,        0,2,   -999.0,9,   2369.9,2,   7.6138,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -177.6,   2,      2.3,     0.48,2,   0.6520,   1.0333,2
  318M20091121,   P06,    96,  1,      3,      3,2,20091218,0205,-32.5000,-170.2499, 5748,   4987.6,   1.0387,  34.7087,  34.7079,2,    207.2,2,    206.6,2,   121.98,2,    31.79,2,     0.00,2,     2.25,2,    0.080,2,    0.037,2, -999.000,1,        0,2,   -999.0,9,   2371.7,2,   7.6166,2,    25.00,     37.5,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -175.7,   2,      2.3,     0.50,2,   0.6214,   1.0390,2
  318M20091121,   P06,    96,  1,      2,      2,2,20091218,0154,-32.5000,-170.2499, 5748,   5464.8,   1.0912,  34.7083,  34.7079,2,    206.7,2,    206.6,2,   122.36,2,    31.93,2,     0.00,2,     2.26,2,    0.082,2,    0.041,2, -999.000,1,        0,2,   -999.0,9,   2365.8,2,   7.6132,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -175.5,   2,      1.8,     0.51,2,   0.6137,   1.0914,2
  318M20091121,   P06,    96,  1,      1,      1,2,20091218,0135,-32.5000,-170.2499, 5748,   5832.4,   1.1382,  34.7083,  34.7075,2,    206.9,2,    206.6,2,   122.32,2,    31.88,2,     0.00,2,     2.26,2,    0.083,2,    0.044,2, -999.000,1,        0,2,   -999.0,9,   2366.0,6,   7.6191,6,    25.00,     40.5,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -175.5,   2,      2.9,     0.27,4,   0.6121,   1.1387,2
  318M20091121,   P06,    97,  1,     35,     35,2,20091219,1048,-32.4999,-169.5001, 5632,     21.1,  18.8458,  35.3618,  35.3622,2,    237.5,2,    237.1,2,     0.89,2,     0.00,2,     0.00,2,     0.13,2,    2.079,2,    1.349,2, -999.000,1,    1.222,2,   2048.6,6,   2317.3,6,   7.9968,6,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  18.8421,  18.8451,2
  318M20091121,   P06,    97,  1,     36,     36,2,20091219,1049,-32.4999,-169.5001, 5632,     21.1,  18.8433,  35.3616,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  18.8396,  18.8422,2
  318M20091121,   P06,    97,  1,     34,     34,2,20091219,1047,-32.4999,-169.5001, 5632,     40.2,  18.8429,  35.3616,  35.3626,2,    237.6,2,    237.2,2,     0.86,2,     0.00,2,     0.00,2,     0.13,2,    2.065,2,    1.345,2, -999.000,1,    1.285,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  18.8358,  18.8442,2
  318M20091121,   P06,    97,  1,     33,     33,2,20091219,1045,-32.4999,-169.5001, 5632,     66.6,  15.7852,  35.3809,  35.3743,2,    252.4,2,    252.9,2,     1.03,2,    -0.01,2,     0.01,2,     0.17,2,    2.361,6,    1.510,6, -999.000,1,   1.3585,6,   2058.9,2,   2305.9,3,   7.9844,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  15.7748,  15.7874,2
  318M20091121,   P06,    97,  1,     32,     32,2,20091219,1043,-32.4999,-169.5001, 5632,     90.1,  15.2186,  35.3989,  35.3997,2,    232.7,2,    232.7,2,     1.41,2,     2.42,2,     0.16,2,     0.31,2,    2.363,2,    1.513,2, -999.000,1,    1.261,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  15.2048,  15.2151,2
  318M20091121,   P06,    97,  1,     31,     31,2,20091219,1040,-32.4999,-169.5001, 5632,    136.5,  14.1362,  35.2752,  35.2772,2,    220.3,2,    220.2,2,     1.99,2,     6.09,2,     0.01,2,     0.53,2,    2.450,2,    1.535,2, -999.000,1,    1.118,2,   2095.1,2,   2318.0,2,   7.9075,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  14.1163,  14.1425,2
  318M20091121,   P06,    97,  1,     30,     30,2,20091219,1038,-32.4999,-169.5001, 5632,    187.6,  12.8672,  35.1265,  35.1271,2,    208.9,2,    209.3,2,     2.77,2,     9.96,2,     0.01,2,     0.75,2,    2.529,2,    1.564,2, -999.000,1,    1.021,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  12.8415,  12.8681,2
  318M20091121,   P06,    97,  1,     29,     29,2,20091219,1035,-32.4999,-169.5001, 5632,    238.5,  12.0701,  35.0254,  35.0318,2,    211.1,2,    211.6,2,     3.15,2,    11.54,2,     0.01,2,     0.86,2,    2.581,2,    1.570,2, -999.000,1,     1.03,2,   2118.3,2,   2305.7,2,   7.8245,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  12.0388,  12.0879,2
  318M20091121,   P06,    97,  1,     28,     28,2,20091219,1033,-32.4999,-169.5001, 5632,    287.2,  11.0676,  34.8832,  34.8846,2,    211.3,2,    209.8,2,     3.94,2,    13.91,2,     0.01,2,     1.01,2,    2.657,2,    1.582,2, -999.000,1,    0.991,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  11.0319,  11.0660,2
  318M20091121,   P06,    97,  1,     27,     27,2,20091219,1031,-32.4999,-169.5001, 5632,    336.3,  10.2066,  34.7653,  34.7653,2,    210.8,2,    210.9,2,     4.52,2,    15.81,2,     0.00,2,     1.12,2,    2.735,2,    1.608,2, -999.000,1,    0.805,2,   2130.8,2,   2292.3,2,   7.7816,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  10.1669,  10.2066,2
  318M20091121,   P06,    97,  1,     26,     26,2,20091219,1029,-32.4999,-169.5001, 5632,    386.5,   9.4313,  34.6654,  34.6671,2,    213.4,2,    212.5,2,     5.11,2,    17.56,2,     0.00,2,     1.23,2,    2.723,2,    1.564,2, -999.000,1,    0.609,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   9.3878,   9.4318,2
  318M20091121,   P06,    97,  1,     25,     25,2,20091219,1026,-32.4999,-169.5001, 5632,    468.7,   8.3440,  34.5354,  34.5363,2,    218.7,2,    219.6,2,     6.10,2,    19.87,2,     0.00,2,     1.39,2,    2.710,2,    1.504,2, -999.000,1,    0.699,2,   2138.2,2,   2288.4,2,   7.7385,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   8.2949,   8.3438,2
  318M20091121,   P06,    97,  1,     24,     24,2,20091219,1022,-32.4999,-169.5001, 5632,    567.9,   7.4261,  34.4354,  34.4358,2,    229.2,2,    228.7,2,     6.89,2,    21.57,2,     0.00,2,     1.49,2,    2.648,2,    1.454,2, -999.000,1,    0.789,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   7.3702,   7.4214,2
  318M20091121,   P06,    97,  1,     23,     23,2,20091219,1019,-32.4999,-169.5001, 5632,    670.2,   6.8473,  34.3890,  34.3894,2,    230.7,2,    231.0,2,     8.71,2,    23.01,2,     0.00,2,     1.59,2,    2.144,2,    1.146,2, -999.000,1,    0.235,2,   2142.7,2,   2281.3,2,   7.7257,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   6.7838,   6.8461,2
  318M20091121,   P06,    97,  1,     22,     22,2,20091219,1016,-32.4999,-169.5001, 5632,    770.4,   6.2816,  34.3568,  34.3566,2,    225.8,2,    225.1,2,    11.97,2,    24.77,2,     0.00,2,     1.72,2,    1.532,2,    0.816,2, -999.000,1,    0.161,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   6.2114,   6.2812,2
  318M20091121,   P06,    97,  1,     21,     21,2,20091219,1013,-32.4999,-169.5001, 5632,    872.7,   5.6007,  34.3362,  34.3370,2,    216.4,2,    214.7,2,    17.93,2,    27.05,2,     0.00,2,     1.88,2,    0.983,2,    0.521,2, -999.000,1,    0.055,2,   2164.1,2,   2289.0,2,   7.6767,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   5.5250,   5.6084,2
  318M20091121,   P06,    97,  1,     20,     20,2,20091219,1010,-32.4999,-169.5001, 5632,    972.5,   5.0478,  34.3412,  34.3409,2,    204.5,2,    203.7,2,    25.36,2,    29.06,2,     0.00,2,     2.01,2,    0.652,2,    0.341,2, -999.000,1,        0,2,   2180.1,2,   2295.4,2,   7.6578,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   4.9669,   5.0456,2
  318M20091121,   P06,    97,  1,     19,     19,2,20091219,1007,-32.4999,-169.5001, 5632,   1074.7,   4.4512,  34.3554,  34.3559,2,    195.2,2,    194.0,2,    33.86,2,    30.66,2,     0.00,2,     2.14,2,    0.376,2,    0.202,2, -999.000,1,        0,2,   2199.2,2,   2303.1,6,   7.6347,3,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   4.3658,   4.4537,2
  318M20091121,   P06,    97,  1,     18,     18,2,20091219,1004,-32.4999,-169.5001, 5632,   1175.0,   3.9478,  34.3825,  34.3830,2,    187.3,2,    187.1,2,    43.22,2,    31.93,2,     0.00,2,     2.23,2,    0.231,2,    0.128,2, -999.000,1,        0,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   3.8581,   3.9447,2
  318M20091121,   P06,    97,  1,     17,     17,2,20091219,1001,-32.4999,-169.5001, 5632,   1276.1,   3.5117,  34.4211,  34.4211,2,    179.0,2,    184.5,3,    53.05,2,    32.82,2,     0.00,2,     2.31,2,    0.142,2,    0.083,2, -999.000,1,        0,2,   2227.7,2,   2322.3,2,   7.6076,3,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   3.4174,   3.5115,2
  318M20091121,   P06,    97,  1,     16,     16,2,20091219,0958,-32.4999,-169.5001, 5632,   1378.0,   3.1706,  34.4702,  34.4701,2,    171.5,2,    171.0,2,    64.38,2,    33.52,2,     0.00,2,     2.35,2,    0.062,2,    0.035,2, -999.000,1,        0,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   3.0712,   3.1696,2
